OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel,x,y
323410,28043734,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 1:55:10 PM,,,,,,,,,OSCC,,,,,,LAC-243155,,WF,FI,34.10468,-117.978,,,{54CAFA9C-B0F3-4F96-82CF-63AFB29C9D6C},,0,,,0,,,,1,243155,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-243155,No Decision,,,,7/21/2023 2:00:48 PM,7/21/2023 2:00:48 PM,0,,,{A8CD47D0-8F88-4796-AD1C-50471FE167B8},14409826-1ca4-4feb-8888-9a1b19a84735,,-117.978,34.10468
323415,28043739,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 2:24:52 PM,,,,,,,,,OSCC,,,,,,LAC-243179,,WF,FI,33.9929,-118.23792,,,{20AA54A6-3DF0-41E4-9F76-2A63982EF84F},,0,,,0,,,,1,243179,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-243179,No Decision,,,,7/21/2023 2:28:48 PM,7/21/2023 2:28:48 PM,0,,,{7F3C3BE3-038F-4755-B878-3D61966E8751},ac77478d-6bc2-45b2-924c-7fd04669c15b,,-118.23792,33.9929
323418,28043742,,DEFAULT,,,IROC,,,CAKRCC,,,,,,,,,,,,,,,7/21/2023 3:00:00 PM,,,,,,,,,OSCC,,,,,,SNOW,,WF,FI,,,,,{37D7DDE7-029A-421C-8759-623CE2F94F8A},,0,,,0,,,,1,033887,,,,Kern,CAKRCC,06029,,,,Private,Private,,,,,,,SC04,C&L,CAKRN,US-CA,,,,,,2023-CAKRN-033887,No Decision,,,,7/21/2023 3:30:38 PM,7/21/2023 3:39:07 PM,0,,,{7630B2C6-7B83-445F-8331-5AB49AC9FC59},9d77bb79-6159-4b45-b46f-ccfac5e292e3,,-118.7261,35.6001
323422,28043746,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/21/2023 3:44:33 PM,,,,,,,,,OSCC,,,,,,HY 74  E/ FAIRVIEW AV,,WF,FI,33.747887,-116.893135,,,{EEC5FBD2-3B3D-423A-9C4C-DC54918918EF},,0,0,0,0,0,0,,1,106308,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106308,No Decision,,,,7/21/2023 4:05:07 PM,7/21/2023 4:05:07 PM,0,,,{E465BD8C-F6EF-4563-82C0-4766B33E5943},b5142ecf-495d-43bd-ad0d-450c33b6f9a3,,-116.893135,33.747887
323465,28043789,,DEFAULT,7/21/2023 7:26:00 PM,7/21/2023 9:37:00 PM,wildcade,0.1,0.1,CAOVCC,,,,,,,,,,Human,,,QEJ4,,7/21/2023 5:21:57 PM,,,,,,,PD,1522,OSCC,,,,,,SHERWIN,,WF,FI,37.633765,-118.911746,,,{E7377C45-3DDA-4B6B-9E5E-34FABD9AF443},,0,1,,0,1,1,,1,001090,,,,Mono,CAOVCC,06051,,,,Private,Private,,,,,,,SC01,BLM,CABID,US-CA,,,,,,2023-CABID-001090,No Decision,,,,7/21/2023 7:14:58 PM,8/5/2023 8:15:48 PM,0,,,{E5F71620-AC2A-4FAB-82D0-BC2AEDB209CF},83154c42-3d92-4a7c-b526-53485920a57d,,-118.923033,37.625383
323454,28043780,,DEFAULT,7/21/2023 6:10:00 PM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/21/2023 5:52:37 PM,,,,,,,,,OSCC,,,,,,CRAB HOLLOW CI  WILD,,WF,FI,33.642158,-117.246222,,,{3996C17E-D9A0-4ABD-8F8A-2A9E9D73E192},,0,0,0,0,0,0,,1,106362,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106362,No Decision,,,,7/21/2023 6:25:28 PM,7/21/2023 6:25:40 PM,0,,,{F5B99763-0721-4996-99FE-6D86676897E4},09191121-f532-46c9-840a-313b063424ae,,-117.246222,33.642158
323453,28043776,,DEFAULT,7/21/2023 6:34:53 PM,7/21/2023 6:34:58 PM,cfcad,0.1,0.01,CAFICC,,0.1,,,,,,,,Undetermined,,,,,7/21/2023 6:08:31 PM,,,,,,,,,ONCC,,,,,,SUNSET,,WF,FI,40.880926,-124.08151,,,{64429109-625D-47FD-9637-DAA406E968CB},,0,0,0,0,0,0,,1,007256,,,,Humboldt,CAFICC,06023,,,,Private,Private,,,,,,,NC01,CAL FIRE,CAHUU,US-CA,,,,,,2023-CAHUU-007256,No Decision,,,,7/21/2023 6:20:37 PM,7/21/2023 6:35:05 PM,0,,,{7AA0C284-9F64-484C-A733-C4B268CFF566},6dc2460d-dcb4-47e7-bc68-19b114d0e87a,,-124.08151,40.880926
323451,28043775,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 6:09:34 PM,,,,,,,,,OSCC,,,,,,LAC-243418,,WF,FI,33.80584,-118.27565,,,{E225BCF2-9E4D-4540-94D0-A98BEF864017},,0,,,0,,,,1,243418,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-243418,No Decision,,,,7/21/2023 6:12:48 PM,7/21/2023 6:12:48 PM,0,,,{8D09DCFD-BB85-4FD4-A352-0709121F9AAA},16be0989-9d37-45a7-a3dc-b1a859e53c7b,,-118.27565,33.80584
323462,28043786,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 6:51:44 PM,,,,,,,,,OSCC,,,,,,LOPEZ,,WF,FI,34.30734,-118.37622,,,{3B02950A-78CA-4AE5-90CB-99119D02CF6A},,0,,,0,,,,1,243466,,,,Los Angeles,CAANCC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-243466,No Decision,,,,7/21/2023 6:54:49 PM,7/21/2023 6:56:48 PM,0,,,{6B2BE7EA-5B79-404D-B819-4BA77EC97C22},ca63db29-d8aa-4c11-a31b-9bf57be5dc6f,,-118.37622,34.30734
323511,28043835,,DEFAULT,7/21/2023 10:07:02 PM,,cfcad,0.01,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/21/2023 7:29:45 PM,,,,,,,,,OSCC,,,,,,FAIRMEAD BL / AVE 21,,WF,FI,37.054649,-120.171049,,,{836F13DC-FDAE-489D-B00E-FA0CBD5192F6},,0,0,0,0,0,0,,1,016084,,,,Madera,CAMMCC,06039,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016084,No Decision,,,,7/21/2023 9:49:02 PM,7/21/2023 10:07:10 PM,0,,,{1D011062-152A-4A1E-80DD-A4E6E2461A5D},8d207e94-9e1f-492a-acec-e5b4742cf08a,,-120.171049,37.054649
323471,28043795,,DEFAULT,7/21/2023 7:46:00 PM,7/21/2023 9:09:00 PM,cfcad,0.01,0.01,CABDCC,,0.01,,,,,,,,Undetermined,,,QEG7,,7/21/2023 7:31:11 PM,,,,,,,PN,1522,OSCC,,,,,,395,,WF,FI,34.399815,-117.401199,,,{14D8E0D2-326E-456D-9F9D-8B53BD2A2755},,0,1,1,0,1,0,,1,009997,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC15,CAL FIRE,CABDU,US-CA,,,,,,2023-CABDU-009997,No Decision,,,,7/21/2023 7:46:31 PM,7/21/2023 11:55:23 PM,0,,,{280FFB19-1CA2-4C34-A240-6BFF4C69AA9D},8c477176-a14d-4314-976f-b1db36302bcd,,-117.400883,34.398917
323469,28043793,,DEFAULT,7/21/2023 7:44:00 PM,7/21/2023 8:25:04 PM,cfcad,0.01,0.01,CACICC,,0.01,,,,,,,,Undetermined,,,,,7/21/2023 7:32:41 PM,,,,,,,,,ONCC,,,,,,SINCLAIR,,WF,FI,38.68634,-120.968319,,,{88BD5DBD-066F-4853-B8B1-C11311BF4578},,0,,,0,,,,1,019902,,,,El Dorado,CACICC,06017,,,,Private,Private,,,,,,,NC05,CAL FIRE,CAAEU,US-CA,,,,,,2023-CAAEU-019902,No Decision,,,,7/21/2023 7:33:19 PM,7/21/2023 8:25:09 PM,0,,,{CC238754-1E03-4E73-A209-21278A1C5675},8abb3d50-37a2-4600-8db6-19c07bd36142,,-120.968319,38.68634
323474,28043798,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 7:51:05 PM,,,,,,,,,OSCC,,,,,,LAC-243533,,WF,FI,34.69854,-118.13506,,,{F36DBF0E-EAAC-45D4-91BC-2E1733AC7FC0},,0,,,0,,,,1,243533,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-243533,No Decision,,,,7/21/2023 7:56:49 PM,7/21/2023 7:56:49 PM,0,,,{675976DE-2DD8-44C9-8D1C-B0CEE28BBC15},ea023bf5-3335-47e6-bbb8-625479a69517,,-118.13506,34.69854
325957,28046281,,DEFAULT,,,cfcad,,0.01,CAFKCC,,,,,,,,,,Undetermined,,,,,7/21/2023 8:21:58 PM,,,,,,,,,OSCC,,,,,,GOLD,,WF,FI,36.689383,-119.746938,,,{51E50364-CFB0-479C-A533-EFBFA1BF4FE0},,0,0,0,0,0,0,,1,014714,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014714,No Decision,,,,7/30/2023 3:19:03 PM,7/30/2023 3:19:03 PM,0,,,{69230B6F-0154-4B2C-9C54-F27EB4CC20CF},4de52748-f816-4e01-bbb7-b37e24ef94f0,,-119.746938,36.689383
323490,28043814,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 8:33:22 PM,,,,,,,,,OSCC,,,,,,LAC-243577,,WF,FI,34.50007,-118.6261,,,{316D5720-E24F-4BB3-94D9-FD30E7236342},,0,,,0,,,,1,243577,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-243577,No Decision,,,,7/21/2023 8:38:49 PM,7/21/2023 8:38:49 PM,0,,,{229180F4-6974-4E08-9317-3795D1CACC5B},4623b3ff-38c6-437e-bfe5-e8aa69d7afd5,,-118.6261,34.50007
323504,28043828,,DEFAULT,7/21/2023 9:15:17 PM,7/21/2023 10:15:39 PM,cfcad,0.01,0.01,CABTCC,,0.01,,,,,,,,Undetermined,,,,,7/21/2023 8:57:55 PM,,,,,,,,,ONCC,,,,,,ELLIOTT RD  PRA,,WF,FI,39.759461,-121.624586,,,{D3D447E4-A739-4D06-99C2-850FC3DEBD28},,0,0,0,0,0,0,,1,013766,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-013766,No Decision,,,,7/21/2023 9:15:22 PM,7/21/2023 10:15:48 PM,0,,,{5A35A363-B138-43AE-BB31-E4163F5658EA},9efbf5d4-5c0b-49c4-b844-ff77872c0cf3,,-121.624586,39.759461
323500,28043825,,DEFAULT,7/21/2023 9:09:17 PM,7/21/2023 9:09:20 PM,cfcad,0.02,0.01,CAMMCC,,0.02,,,,,,,,Undetermined,,,,,7/21/2023 9:00:25 PM,,,,,,,,,OSCC,,,,,,CAMPUS PKWY /E YOSEMITE AV,,WF,FI,37.332151,-120.424176,,,{9F5A9D0D-BCFE-49E3-BC93-561692FF7CE9},,0,0,0,0,0,0,,1,016091,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-016091,No Decision,,,,7/21/2023 9:09:22 PM,7/23/2023 8:52:18 PM,0,,,{A0DD030B-64D2-4C4C-9227-7C33CF108F21},6147b6f4-5cfa-48ce-a60c-13d15e200b8b,,-120.424176,37.332151
323506,28043830,,DEFAULT,7/22/2023 1:39:00 AM,7/22/2023 4:27:00 PM,wildcade,0.1,0.1,CAGVCC,,,,,,,,,,Undetermined,,,QEJ3,,7/21/2023 9:04:53 PM,,7/31/2023 7:12:00 PM,,,,,P5,0517,ONCC,,,,,,SAGEHEN,,WF,FI,39.42874,-120.241507,,,{A5FB0E53-B94D-4068-9815-EC04F3250378},,0,,,0,,1,,1,001073,,,,Sierra,CAGVCC,06091,USFS,CATNF,,USFS,Federal,,,,,,,NC08,USFS,CATNF,US-CA,,,,,,2023-CATNF-001073,No Decision,,,,7/21/2023 9:30:52 PM,7/31/2023 7:12:48 PM,0,,,{2F024A32-4948-4044-A44C-7D1DAD503B79},fef9f2b9-d11f-453d-8f46-6dcb85fb011d,,-120.231467,39.4475
323502,28043826,,DEFAULT,7/21/2023 10:52:00 PM,7/23/2023 5:50:03 PM,cfcad,0.01,0.01,CABTCC,,0.01,,,,,,,,Undetermined,,,,,7/21/2023 9:09:47 PM,,,,,,,,,ONCC,,,,,,LA PORTE,,WF,FI,39.322343,-121.503794,,,{0D7D71B2-3E3A-4A48-BD5D-176256612ADF},,0,,,0,,,,1,013768,,,,Butte,CABTCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-013768,No Decision,,,,7/21/2023 9:10:22 PM,7/23/2023 5:50:20 PM,0,,,{6D0C3A6F-2099-4CE4-8E11-90D6755D9D90},eeb3bed0-887f-46aa-8f6b-71d5e94f0a14,,-121.505517,39.32065
323508,28043832,,DEFAULT,,,cfcad,0.01,0.01,CASDIC,,0.01,,,,,,,,Undetermined,,,QEK4,,7/21/2023 9:20:56 PM,,,,,,,PN,1522,OSCC,,,,,,QUEENS,,WF,FI,33.223816,-117.215664,,,{E1BD9472-8D6E-4193-A178-772A59A874EF},,0,1,1,0,1,1,,1,016968,,,,San Diego,CASDIC,06073,,,,Private,Private,,,,,,,SC08,CAL FIRE,CASDU,US-CA,,,,,,2023-CASDU-016968,No Decision,,,,7/21/2023 9:40:35 PM,7/21/2023 11:09:02 PM,0,,,{E9222A39-8E0B-4A41-8077-5A0E020000E4},7a95bff3-44dc-439c-8df5-84bec32f9475,,-117.210244,33.224116
323510,28043834,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/21/2023 9:44:29 PM,,,,,,,,,OSCC,,,,,,LAC-243661,,WF,FI,33.90015,-118.18697,,,{C1D62ADA-B436-45C2-BA33-126A96A90EEC},,0,,,0,,,,1,243661,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-243661,No Decision,,,,7/21/2023 9:46:49 PM,7/21/2023 9:56:48 PM,0,,,{064E35A4-5D73-4EF7-BEE4-6E2493F39823},09f8cc31-95be-4ab9-9d06-c4f3d020c05c,,-118.1794,33.91151
323515,28043840,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/21/2023 9:57:21 PM,,,,,,,,,OSCC,,,,,,W 4TH ST / ELM AV,,WF,FI,33.926285,-116.986911,,,{F9089618-CBDB-446D-BB00-87534602F02B},,0,0,0,0,0,0,,1,106471,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106471,No Decision,,,,7/21/2023 9:58:58 PM,7/21/2023 9:58:58 PM,0,,,{6973462B-492A-4038-BF4B-3E1BC135D8F0},a92378da-1457-421d-b35e-5f6b677d917f,,-116.986911,33.926285
323530,28043856,,DEFAULT,7/21/2023 11:06:21 PM,7/21/2023 11:06:25 PM,cfcad,1.5,0.01,CAFKCC,,1.5,,,,,,,,Undetermined,,,,,7/21/2023 10:15:07 PM,,,,,,,,,OSCC,,,,,,BEL,,WF,FI,36.706005,-120.567797,,,{F992E9F8-B809-45F8-A955-A65A3AAF4770},,0,0,0,0,0,0,,1,014729,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014729,No Decision,,,,7/21/2023 10:49:33 PM,7/21/2023 11:24:26 PM,0,,,{4087BCD8-19CD-4DE2-A86D-F60CC3026568},16eb915c-d2ed-49db-984d-b97b74473537,,-120.567797,36.706005
323528,28043852,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/21/2023 10:16:37 PM,,,,,,,,,OSCC,,,,,,TEMESCAL CANYON RD  COR,,WF,FI,33.794859,-117.499464,,,{EC0DBAA7-ADB2-4714-B18A-C6235F3EE230},,0,0,0,0,0,0,,1,106484,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106484,No Decision,,,,7/21/2023 10:32:48 PM,7/21/2023 10:32:48 PM,0,,,{2D8D34BB-36D7-4039-A78B-7AAAA2421332},decd7193-ed4b-450a-85b7-7179b4306dba,,-117.499464,33.794859
323527,28043851,,DEFAULT,7/21/2023 10:55:00 PM,,cfcad,0.5,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/21/2023 10:25:29 PM,,,,,,,,,OSCC,,,,,,REDLANDS,,WF,FI,33.823907,-117.217322,,,{09A84E5C-B13D-4BCB-BE9A-EF1EC48AA915},,0,0,0,0,0,0,,1,106490,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106490,No Decision,,,,7/21/2023 10:30:35 PM,7/21/2023 10:55:50 PM,0,,,{0B99CEFC-0B32-40D4-8279-7FAEB6055DA8},efcf1e19-d101-4518-af8f-dbfabc1f8f77,,-117.217322,33.823907
323534,28043859,,DEFAULT,7/21/2023 11:30:00 PM,7/22/2023 1:40:00 AM,cfcad,5.2,0.01,CABECC,,5.2,,,,,,,,Undetermined,,,,,7/21/2023 10:55:06 PM,,,,,,,,,OSCC,,,,,,ANTELOPE,,WF,FI,36.739811,-121.187589,,,{55F3338A-0D80-40C9-B7C0-C84B2B6B32A4},,0,0,0,0,0,0,,1,004287,,,,San Benito,CABECC,06069,,,,Private,Private,,,,,,,SC06,CAL FIRE,CABEU,US-CA,,,,,,2023-CABEU-004287,No Decision,,,,7/21/2023 11:01:52 PM,7/22/2023 2:55:15 AM,0,,,{3D54589E-7E9B-4D51-B6F2-58AC7308021A},4702c51b-5e1a-463b-9e33-0d77757324d2,,-121.2089,36.72229
323540,28043864,,DEFAULT,7/21/2023 11:41:00 PM,,cfcad,3.9,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/21/2023 11:19:28 PM,,,,,,,,,OSCC,,,,,,CAJALCO,,WF,FI,33.841433,-117.255615,,,{C3267B3C-5DCC-49FA-8CF1-560610FA3D0E},,0,0,0,0,0,0,,1,106528,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106528,No Decision,,,,7/21/2023 11:27:28 PM,7/22/2023 1:11:43 AM,0,,,{078DECFB-0909-4CFF-8303-D5984EEE4E5D},61c59888-1383-4f3d-bfa2-db7773d9c29f,,-117.255615,33.841433
323559,28043883,,DEFAULT,7/22/2023 12:42:00 AM,7/22/2023 2:48:00 AM,cfcad,3,0.01,CAMECC,,3,,,,,,,,Undetermined,,,,,7/21/2023 11:45:05 PM,,,,,,,,,ONCC,,,,,,EAST,,WF,FI,39.287983,-123.094471,,,{912F444B-DBDA-4607-B0C8-DA08904C4D90},,0,0,0,0,0,0,,1,008737,,,,Mendocino,CAMECC,06045,,,,Private,Private,,,,,,,NC02,CAL FIRE,CAMEU,US-CA,,,,,,2023-CAMEU-008737,No Decision,,,,7/22/2023 12:42:30 AM,8/1/2023 1:24:57 AM,0,,,{26DF356B-B08A-4F12-B0EF-43176ED2D740},c84662d3-c866-442e-9273-30b762405f7f,,-123.094471,39.287983
323564,28043888,,DEFAULT,,,wildcade,0.1,0.1,CACCCC,,,,,,,,,,Undetermined,,,QEL7,,7/22/2023 12:40:59 AM,,7/23/2023 9:17:00 PM,,,,,,,OSCC,,,,,,DEMOCRAT,,WF,FI,27,-118.631006,,,{78B34D6A-E513-4859-B491-C2B34F7F201D},,0,,,0,,1,,1,001330,,,,Kern,CACCCC,06029,USFS,CASQF,,USFS,Federal,,,,,,,SC03,USFS,CASQF,US-CA,,,,,,2023-CASQF-001330,No Decision,,,,7/22/2023 12:54:08 AM,7/23/2023 9:17:33 PM,0,,,{2E7A32D5-D685-4EA0-A4E5-F0F42E54C1AC},3d0782b5-0bf3-4106-9670-06a0edf18126,,-118.631967,35.53645
323570,28043896,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/22/2023 12:56:10 AM,,,,,,,,,OSCC,,,,,,MYRTLEWOOD DR  CALI,,WF,FI,33.997433,-117.046306,,,{E709611A-762E-437F-BFA7-BFE2145BC141},,0,0,0,0,0,0,,1,106591,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-106591,No Decision,,,,7/22/2023 1:16:32 AM,7/22/2023 1:16:32 AM,0,,,{C75589DF-1342-4C68-89F3-3A6910CDDF65},dbcf214d-8e9d-4dc6-8043-f55d99572a44,,-117.046306,33.997433
323568,28043889,,DEFAULT,7/22/2023 1:07:00 AM,7/22/2023 1:07:00 AM,cfcad,0.01,0.01,CAFICC,,0.01,,,,,,,,Undetermined,,,,,7/22/2023 12:58:29 AM,,,,,,,,,ONCC,,,,,,POMONA LN / SPEAR AVE,,WF,FI,40.891125,-124.089502,,,{96E53657-FC9D-4724-B068-8F4A75781F1D},,0,0,0,0,0,0,,1,007272,,,,Humboldt,CAFICC,06023,,,,Private,Private,,,,,,,NC01,CAL FIRE,CAHUU,US-CA,,,,,,2023-CAHUU-007272,No Decision,,,,7/22/2023 1:07:56 AM,7/22/2023 1:08:05 AM,0,,,{4702E240-63E3-4B9C-A853-60573C72A87A},0b12dc9d-0347-4ad1-912f-0c09e609229e,,-124.089502,40.891125
323572,28043894,,DEFAULT,7/22/2023 1:13:00 AM,7/22/2023 2:26:00 AM,cfcad,0.01,0.01,CABECC,,0.01,,,,,,,,Undetermined,,,,,7/22/2023 1:03:39 AM,,,,,,,,,OSCC,,,,,,NESTLES,,WF,FI,36.414949,-121.319244,,,{9F84DC3B-D5BB-464C-9E6D-947BAA2CC16A},,0,0,0,0,0,0,,1,004290,,,,Monterey,CABECC,06053,,,,Private,Private,,,,,,,SC07,CAL FIRE,CABEU,US-CA,,,,,,2023-CABEU-004290,No Decision,,,,7/22/2023 1:13:08 AM,7/22/2023 2:26:42 AM,0,,,{4CBA1840-AB01-4A4F-98D7-9607725402F8},23225745-8900-4899-a7eb-3c6dba240c3d,,-121.319244,36.414949
323567,28043892,,DEFAULT,7/22/2023 2:04:00 AM,7/22/2023 3:11:00 AM,cfcad,0.01,0.01,CALNCC,,0.01,,,,,,,,Undetermined,,,,,7/22/2023 1:11:22 AM,,,,,,,,,ONCC,,,,,,HASWELL,,WF,FI,38.893777,-122.246316,,,{85D4A748-DA24-474F-9323-08E805EE911A},,0,,,0,,,,1,013760,,,,Yolo,CALNCC,06113,,,,Private,Private,,,,,,,NC05,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-013760,No Decision,,,,7/22/2023 1:12:00 AM,7/22/2023 3:48:26 AM,0,,,{C5C98FA2-B6AE-49DA-8261-CCFAC3936E6C},63415fb3-5a8a-499b-aa68-767d05c1f1d8,,-122.246316,38.893777
323580,28043904,,DEFAULT,7/22/2023 2:33:00 AM,7/22/2023 7:02:00 AM,cfcad,0.01,0.01,CASCCC,,0.01,,,,,,,,Undetermined,,,,,7/22/2023 1:41:33 AM,,,,,,,,,ONCC,,,,,,FLYNN,,WF,FI,37.719182,-121.660326,,,{2EE39751-16B4-4265-AC51-CF2371178034},,0,,,0,,,,1,005519,,,,Alameda,CASCCC,06001,,,,Private,Private,,,,,,,NC03B,CAL FIRE,CASCU,US-CA,,,,,,2023-CASCU-005519,No Decision,,,,7/22/2023 1:42:13 AM,7/22/2023 4:07:24 PM,0,,,{E05E6E3E-ECAC-4DC1-A974-3013B6E28289},7beadb60-4f77-406a-83a6-b12b9f05bb4f,,-121.65805,37.719233
323600,28043921,,DEFAULT,,,wildcad,0.1,0.1,CASBCC,,,,,,,,,,Undetermined,,,QEN2,,7/22/2023 1:49:07 AM,,,,,,,,,OSCC,,,,,,ARROW,,WF,FI,35.3814,-115.7676,,,{A581CA95-CB5F-4249-970A-7B1290BF5188},,0,0,0,0,0,0,,1,010417,,,,San Bernardino,CASBCC,06071,,,,Private,Private,,,,,,,SC14,BLM,CACDD,US-CA,,,,,,2023-CACDD-010417,No Decision,,,,7/22/2023 3:12:16 AM,7/24/2023 6:49:22 PM,0,,,{C0E8561E-DF6C-4845-BCA3-47FCADC50D73},e3224bcc-1d86-4482-a09c-af280f4da5d9,,-115.8572,35.38426
