date,lat,lon,incident_id
2023-07-12,33.654359,-116.31846,{7FB4D9A5-0775-4AAA-A9C3-6A867328A075}
2023-07-12,33.91872,-118.0054,{6C3C8E4A-765B-432C-9C69-A2C3B19760EE}
2023-07-12,33.97055,-118.17088,{E97E1054-6FDA-4BDF-B61C-F07C085E168E}
2023-07-12,33.98751,-118.1376,{222DF4A5-3DB9-4B1C-97AF-C2C25ED9B12E}
2023-07-12,33.96185,-118.0019,{9CCADB7F-B82E-4EFE-924B-0683CBDF0455}
2023-07-12,41.078333,-123.686667,{5DB92CDF-FD3E-4E07-8655-7B47CB6FC232}
2023-07-12,33.94543,-118.3683,{80D2DFF6-DF95-437B-95D8-370848675209}
2023-07-12,39.490717,-123.7937,{EF9E6BE6-67C7-4D88-AE94-DF729DDD1085}
2023-07-12,36.286389,-119.063599,{986775EC-DAFC-4D9D-B47D-232CE447863B}
2023-07-12,38.739731,-120.800411,{BF61C251-FD77-4AD8-8A4D-CFF68A78F2EE}
2023-07-12,37.042214,-120.159421,{BF834AFB-CFF2-4FC1-82DF-90E2255C0BD6}
2023-07-12,33.9387,-118.1814,{7121C962-EB83-4FE7-90A5-E34AED5C7ABA}
2023-07-12,33.938989,-117.249769,{20F7B310-A37E-4529-AB44-CE767B913051}
2023-07-12,36.452382,-119.028673,{C569125F-7754-46DA-863A-9CAC41D96B92}
2023-07-12,37.21744,-119.708993,{453709C2-DD41-4EA9-A54B-7195B910065C}
2023-07-12,36.639979,-119.376299,{DDBF0D89-C21D-4772-A471-53DCB06A06E6}
2023-07-12,34.67247,-118.12567,{ABD49895-EB21-49B8-87E4-1E436F5FA1DD}
2023-07-12,36.730979,-120.360998,{04A9ACCE-8BFA-4458-9733-5501A6CFF836}
2023-07-12,33.317968,-117.159623,{35E75A27-33F2-47A4-8818-A1A12C7F5007}
2023-07-12,33.975806,-117.475774,{6CE6BF1B-C4FD-4007-A04A-DA6151C14C08}
2023-07-12,33.92319,-118.20976,{E6B8114C-7BA5-47F4-AB23-BE6241ED38F5}
2023-07-12,34.05487,-118.004,{91AF3F47-188F-4F1B-964E-6916E17BC411}
2023-07-12,39.493221,-123.793627,{56A30381-8AE4-4E12-AF6F-007F9CF6B340}
2023-07-12,33.798441,-117.149016,{219D9BB0-6539-4057-8063-3078EEAB24AD}
2023-07-12,40.892259,-121.650781,{6AC51C8A-0C5F-45C5-B214-35C694FBDF98}
2023-07-12,35.9737,-121.301,{3517EACA-D5A3-4FE5-828B-D9FD57DB65AC}
2023-07-12,34.49881,-117.6563,{370D615F-7B54-4EED-BEB4-4531D9EB369D}
2023-07-12,33.79816,-117.72708,{6DFECB72-1573-4380-BFF3-951F65ABA008}
2023-07-12,33.840972,-117.224492,{285EE31E-A87A-40EA-AE10-A31C6F17210C}
2023-07-12,39.131214,-121.07368,{41D38158-8AC8-44B2-961F-73A8EC3B9A84}
2023-07-12,39.321354,-121.431575,{9000C001-AAD5-47B6-8F46-1BDC13D33211}
2023-07-12,33.495237,-117.150032,{3D275901-3E9D-4322-944F-6E12749F7A11}
2023-07-12,38.952108,-122.88588,{E97C94F0-C50E-4D39-8806-4ADDDA764E42}
2023-07-12,37.702896,-120.644309,{A94DD91E-6384-45B6-8A8A-5F05D2321E51}
2023-07-12,37.405768,-119.826289,{E2383C61-E2C9-4277-BB55-74983F35FD5C}
2023-07-12,33.504143,-117.153139,{1F773E76-E9E3-4008-951F-FA0B980BF83D}
2023-07-12,34.78681,-116.4527,{ADA92394-9785-486A-9585-30F843C58CF5}
2023-07-12,34.408,-119.515,{5ACE7903-05C7-4C7D-87E6-04CEF351CCDE}
2023-07-12,34.415693,-119.512635,{1A9B6493-3954-4C51-9EF4-CF6FB0EC9841}
2023-07-12,36.729785,-119.045379,{C7510A86-7DFB-4A85-9E05-B791B306CCD3}
2023-07-12,34.3548,-117.4376,{2F03745F-BEAC-428B-9094-BBF7F0DB559C}
2023-07-12,33.757601,-117.154155,{3F340C77-1B29-4085-89A2-DBF1BB7EBE20}
2023-07-12,34.28269,-118.4016,{5B38A6ED-93E3-4C36-9244-03BD8649A4BD}
2023-07-12,36.021979,-118.806944,{D574E5E8-1E8E-4E43-B59C-44B128E1DC43}
2023-07-12,39.167561,-123.205719,{4CFBB0A5-BAAC-400A-B972-B31B8D2CA4CF}
2023-07-12,39.12351,-120.940104,{DE4AFE66-F138-4E25-81DD-11E45BA395E2}
2023-07-12,33.516177,-117.318184,{88EEFCD3-2FBD-4220-BFBE-CD6A6E290095}
2023-07-12,34.176111,-117.3325,{A1EC994F-E893-4D2A-BCB2-7C94FAD3F6EB}
2023-07-12,33.793333,-117.733333,{3FBC31EB-57B9-493C-B9AE-08164000FC13}
2023-07-12,38.906113,-120.92389,{784BD439-5446-4D11-81D3-0695F972199F}
