date,lat,lon,confidence
2023-07-05,34.60979,-117.33854,66
2023-07-05,33.65885,-114.51723,66
2023-07-05,34.43521,-118.35576,66
2023-07-05,34.4339,-118.35101,66
2023-07-05,34.43011,-118.35292,66
2023-07-05,34.33228,-118.51868,66
2023-07-05,37.55385,-120.89314,66
2023-07-05,37.60626,-120.89156,66
2023-07-05,38.04459,-119.9287,90
2023-07-05,38.04552,-119.92501,66
2023-07-05,38.05036,-119.92725,90
2023-07-05,38.0493,-119.93143,90
2023-07-05,38.05505,-119.93009,90
2023-07-05,38.05608,-119.92603,66
2023-07-05,38.06078,-119.92883,66
2023-07-05,38.51317,-121.87933,66
2023-07-05,38.52793,-121.89072,66
2023-07-05,39.13826,-121.94891,66
2023-07-05,39.13911,-121.94616,66
2023-07-05,38.04035,-119.92375,90
2023-07-05,38.04015,-119.9302,66
2023-07-05,38.04666,-119.92417,90
2023-07-05,38.04646,-119.93017,66
2023-07-05,38.04631,-119.93479,66
2023-07-05,38.05299,-119.92394,90
2023-07-05,38.0528,-119.9297,90
2023-07-05,38.05265,-119.9344,66
2023-07-05,38.05931,-119.92382,66
2023-07-05,38.05914,-119.92919,66
2023-07-05,38.04887,-119.92743,90
2023-07-05,38.04872,-119.93258,90
2023-07-05,38.04906,-119.92007,66
2023-07-05,38.0552,-119.92696,90
2023-07-05,38.05505,-119.93215,66
2023-07-05,39.7972,-123.27872,66
2023-07-06,40.73826,-122.32522,66
2023-07-06,38.05943,-119.92838,66
2023-07-06,38.05566,-119.92973,66
2023-07-06,38.05188,-119.93108,66
2023-07-06,38.05299,-119.93642,66
