incident_id,date,lat,lon,state,type
{39EA3C58-3BCD-4C4B-ACE7-0D5460902B84},2023-07-06,41.967008,-122.64212,US-CA,WF
{39EDA3A6-BC12-4449-B049-E4DCF6698FE6},2023-07-17,33.979188,-117.549037,US-CA,WF
{39F6D3F6-F74D-4E62-B365-92228403F15D},2023-07-02,34.69671,-118.18379,US-CA,WF
{3A0B5028-70DC-4305-8685-798F0898811A},2023-07-23,34.55989,-118.02154,US-CA,WF
{3A2929EC-05E7-4B59-8B24-D0DF842904F0},2023-07-23,36.866821,-119.594164,US-CA,WF
{3A35D62D-2053-40CA-B727-28EB3A2F0E58},2023-07-12,33.92877,-118.0506,US-CA,WF
{3A3C99B9-BBEA-4237-82B3-68E384C52B82},2023-07-18,38.208235,-122.150211,US-CA,WF
{3A69B8BA-96C4-4CD5-A0FD-9A777617C91F},2023-07-02,33.80385,-117.226193,US-CA,WF
{3AA1DFC2-5ADD-473C-9D51-29720F3F59A1},2023-07-04,41.290441,-124.058209,US-CA,WF
{3AA2F101-2F39-4617-92E6-34AB8AE04E41},2023-07-20,36.97861,-120.085829,US-CA,WF
{3AA45A52-CD70-49CB-9AEA-BF8179A06643},2023-07-23,39.942489,-122.179169,US-CA,WF
{3ACF9BC4-36D8-43BC-BBF0-585873CFA709},2023-07-07,34.02477,-117.95958,US-CA,WF
{3AD54C4B-5B2D-40CE-9B59-04EF524ED36E},2023-07-25,34.37868,-118.5657,US-CA,WF
{3AFFA468-3F37-4CBF-BB4B-BDB1D292666C},2023-07-18,33.298474,-117.085263,US-CA,WF
{3B02950A-78CA-4AE5-90CB-99119D02CF6A},2023-07-21,34.30734,-118.37622,US-CA,WF
{3B08D0BF-9ABB-4678-9CBE-52C89A84163B},2023-07-15,33.538119,-117.134304,US-CA,WF
{3B20931D-7367-4C9B-B4BA-05B6011A38C9},2023-07-19,39.336842,-121.338544,US-CA,WF
{3B26B696-546A-4658-9CD1-D78B9C059FB6},2023-07-16,35.826586,-118.633104,US-CA,WF
{3B449B71-DD7E-4F89-A86E-9B3E4A0333F5},2023-07-06,35.888879,-120.046328,US-CA,WF
{3B48F2A5-01D2-48F8-BEE4-C2A67561D964},2023-07-04,36.624674,-119.322692,US-CA,WF
{3B4A31F7-AB3A-4300-9E31-E575BB721FAE},2023-07-06,33.90364,-118.1853,US-CA,WF
{3B7B24D0-6123-41E9-B864-260B9C48E1ED},2023-07-05,41.900897,-122.566005,US-CA,WF
{3B91DF1C-5EC8-4717-8D5E-50580FE7C0C1},2023-07-03,38.822092,-123.014199,US-CA,WF
{3BD424AC-8DD8-46C2-89D6-1A8873F22A79},2023-07-19,36.706865,-119.80465,US-CA,WF
{3BFA5E5B-E30E-4B78-95E1-C8E9E6388E38},2023-07-06,34.01749,-118.1759,US-CA,WF
{3C256756-837C-4BAC-AC8E-485FF916DF68},2023-07-01,33.92407,-118.20644,US-CA,WF
{3C29B1E6-910A-4572-895F-FBF4D3896703},2023-07-23,39.429579,-121.429811,US-CA,WF
{3C559F8B-CA7C-468D-B7BA-73B777C7D21F},2023-07-04,33.91378,-118.1049,US-CA,WF
{3C5629FE-4CF4-4C51-A8D2-F1B6F182689C},2023-07-10,33.960524,-116.501377,US-CA,WF
{3C5885FE-23F4-44F6-BB66-7040A0CAA0B1},2023-07-03,33.931793,-117.243949,US-CA,WF
{3C7353EB-7B42-48E1-A9D0-F7203507EC65},2023-07-14,37.918227,-119.977474,US-CA,WF
{3CA8712F-D955-44F4-8023-25989995DCEA},2023-07-23,33.94006,-118.17975,US-CA,WF
{3D275901-3E9D-4322-944F-6E12749F7A11},2023-07-12,33.495237,-117.150032,US-CA,WF
{3D5ECB2C-9276-4A58-BDCE-E53B8A813B7F},2023-07-18,33.903362,-116.539851,US-CA,WF
{3D7001AD-FEB2-4F58-B002-5915638793CE},2023-07-30,38.893777,-122.246316,US-CA,WF
{3D91449F-82FE-43BF-87D5-CD43F5A81CDE},2023-07-29,37.212055,-121.909258,US-CA,WF
{3D9D5124-F549-4EB6-A821-D357EED6CCF0},2023-07-22,33.921694,-116.881052,US-CA,WF
{3D9EC6A5-BA45-4679-8202-60894373CE7E},2023-07-07,33.719934,-117.543853,US-CA,WF
{3DA2B02C-94EB-4383-93EF-B84932A90983},2023-07-25,40.293038,-122.278799,US-CA,WF
{3DB4DF90-EF43-4310-9210-7C7582BD9424},2023-07-27,36.943458,-120.047871,US-CA,WF
{3DF91102-849F-42F5-845A-707CBCE933F3},2023-07-24,33.87658,-118.0687,US-CA,WF
{3DFBB640-467A-42F8-9334-E566BB5A80FE},2023-07-01,34.433617,-117.585707,US-CA,WF
{3E24A66B-FDD3-4178-9B02-95D3D2B63F30},2023-07-02,34.6749,-118.15687,US-CA,WF
{3E5F4BB9-2BFB-438B-B8A7-E2B6D0B552F6},2023-07-28,33.769824,-117.249603,US-CA,WF
{3E71066C-9EF1-4769-B95B-678AEB9180DE},2023-07-13,36.81785,-121.575001,US-CA,WF
{3E741E0D-FD98-4369-B181-4E279FE9755E},2023-07-12,32.786944,-114.616389,US-CA,WF
{3E8F41C1-FCE3-424B-A51D-3680291304C8},2023-07-07,33.069358,-116.546015,US-CA,WF
{3E982B04-6866-4651-8182-C0C47DF7BAB7},2023-07-04,34.57252,-118.1294,US-CA,WF
{3EBBD0A6-840C-4C18-AC67-EB85E475EAE6},2023-07-31,40.18541,-122.213728,US-CA,WF
{3F019E56-1193-4975-8CC6-ABD63EB98ED1},2023-07-16,34.09083,-118.3615,US-CA,WF
{3F055B86-90BE-45F7-8425-A23CFBC3C8E2},2023-07-04,33.8772,-117.520025,US-CA,WF
{3F073920-FE40-47C7-BDEA-CFFD97E6B65F},2023-07-05,34.54628,-118.06597,US-CA,WF
{3F26B048-B691-472E-988E-46589D3398ED},2023-07-14,33.97926,-118.23024,US-CA,WF
{3F2EA19F-A183-435B-A801-DB0DB1CB438A},2023-07-03,38.658472,-119.626934,US-CA,WF
{3F340C77-1B29-4085-89A2-DBF1BB7EBE20},2023-07-12,33.757601,-117.154155,US-CA,WF
{3F415F80-9FBD-4165-A28B-7B40E7E63725},2023-07-05,33.97447,-118.33514,US-CA,WF
{3F54E58B-137E-4451-8CA5-AC30ED601F57},2023-07-31,36.217934,-119.02165,US-CA,WF
{3F8BE4FC-DB6A-4E4C-A478-4283BB02E038},2023-07-04,33.7392,-118.32475,US-CA,WF
{3F9FA917-A392-4701-88EA-E51A35B5A1F6},2023-07-04,33.927786,-117.282091,US-CA,WF
{3FAB67A3-529C-4C18-B529-1850145BB0C1},2023-07-20,37.020145,-120.99063,US-CA,WF
{3FB27225-CC35-4B48-B7F2-03EAE01FEAD7},2023-07-04,33.700072,-116.233858,US-CA,WF
{3FB65689-985F-4854-B993-8302116F99C8},2023-07-05,34.66467,-118.1536,US-CA,WF
{3FE2C8AA-B105-476E-9BB2-7E7CC20F23D1},2023-07-25,33.719524,-117.189311,US-CA,WF
{3FE7CB08-FFC9-45D1-9A46-D4D028A9E67A},2023-07-13,36.728529,-119.053374,US-CA,WF
{40152A6D-9FD5-42B1-8D82-7982D151C814},2023-07-06,36.959568,-120.019543,US-CA,WF
{4017155B-F5EE-4B30-9596-EF0291D50470},2023-07-14,33.92319,-118.20976,US-CA,WF
{40513B81-F436-45BB-8013-C353C2470664},2023-07-28,38.270757,-122.691729,US-CA,WF
{405610CA-81F2-4718-B335-3B27020DA1E5},2023-07-20,33.92458,-117.96789,US-CA,WF
{405979D6-CEDB-4AF1-B58C-BCB8E1BBC81C},2023-07-29,33.75432,-116.286368,US-CA,WF
{405B792D-F039-4B73-8D01-A909EB29A046},2023-07-26,38.035173,-120.366995,US-CA,WF
{40646EBD-9CB1-400A-9717-F8B29964A86F},2023-07-13,34.00411,-117.95759,US-CA,WF
{4092FF25-C46C-4604-8E20-AB461F7F8939},2023-07-16,40.847915,-124.163703,US-CA,WF
{40A85739-A7F6-48D5-8A9A-12D5F6562351},2023-07-29,39.9498,-121.65165,US-CA,WF
{40D81BCF-0BAC-4213-AD09-20B4E815D3B6},2023-07-24,37.382992,-120.60901,US-CA,WF
{40D9BB1F-42B3-4E70-9F5C-E0D160EBE7AF},2023-07-04,33.948513,-117.235239,US-CA,WF
{40FF977A-3EA2-4217-9EA7-19310F0C7091},2023-07-07,33.787296,-117.006785,US-CA,WF
{41297BA2-5E20-425B-85AE-8E7D0C997D43},2023-07-08,41.844199,-120.712812,US-CA,WF
{41470034-A70E-44C6-82AE-23896129CAA0},2023-07-22,39.44275,-121.5555,US-CA,WF
{416969F2-088D-458B-9858-C0399CCD94F2},2023-07-01,38.321583,-122.715763,US-CA,WF
{41824A05-C0CD-44EC-97E8-7ABF04AC3E1E},2023-07-04,33.91469,-118.02915,US-CA,WF
{4189D061-465F-483F-809A-EEE6EFF69875},2023-07-04,34.44113,-117.522634,US-CA,WF
{41A3B059-3F0C-487A-96ED-1511D7265E03},2023-07-31,39.516978,-121.570223,US-CA,WF
{41A8D95B-3366-4E05-B241-2D3C26B896B4},2023-07-28,40.642067,-122.367126,US-CA,WF
{41C9A33F-43AE-4BFB-8CE2-21AD05165406},2023-07-05,37.308199,-120.589014,US-CA,WF
{41D38158-8AC8-44B2-961F-73A8EC3B9A84},2023-07-12,39.131214,-121.07368,US-CA,WF
{41DB28F1-CB1A-4B29-ACB5-A384DE10355C},2023-07-12,34.67138,-118.12566,US-CA,WF
{41F41607-443A-48FD-BAA2-366042D7517A},2023-07-13,33.766672,-117.258296,US-CA,WF
{42502736-77ED-44B9-837D-3A8C1896CE2B},2023-07-10,37.931782,-120.64305,US-CA,WF
{427FA3C0-8169-4545-8BAF-4F8BEE7345A5},2023-07-23,37.165603,-121.646742,US-CA,WF
{428E9385-586E-4E45-B831-296F0BBB541A},2023-07-17,35.381535,-120.631617,US-CA,WF
{4294C724-09FD-404C-AC32-332D0E6F872A},2023-07-11,33.947475,-117.258209,US-CA,WF
{42BBF7E7-5E95-4E36-AA16-0D9D3808BB86},2023-07-06,33.992379,-117.059581,US-CA,WF
{42F67633-466E-4B20-AE05-5A0E5F7CA03C},2023-07-12,37.004295,-122.185075,US-CA,WF
{430FE6C1-5A5F-417C-84A6-6022301201BE},2023-07-04,33.172892,-117.101272,US-CA,WF
{431FEADA-B223-4408-88CC-768665813076},2023-07-04,36.70692,-119.760336,US-CA,WF
{433A9FD1-0725-44F9-BDCE-B91A374F9256},2023-07-31,33.95561,-118.18417,US-CA,WF
{433B8F41-155B-4378-AFB8-2DA7484015FB},2023-07-05,34.59913,-118.139,US-CA,WF
{434C7C57-5D27-44F1-A116-EB42CF756F4D},2023-07-06,41.875,-121.856111,US-CA,WF
{435E79C7-8DD4-4C4C-8BA2-3EB23F642594},2023-07-16,33.939654,-117.19576,US-CA,WF
{43671A48-FFC1-4D2F-B35E-D2F135EF9948},2023-07-30,33.91296,-118.1408,US-CA,WF
{4373C534-C14B-428D-87F2-BA8B32B7AD1D},2023-07-29,37.742084,-119.60147,US-CA,WF
{437C95AC-C472-49E2-B595-BCAECBDA0132},2023-07-04,34.66026,-118.1535,US-CA,WF
{437D4946-BDE4-4A1F-B480-63858309268E},2023-07-20,34.04226,-117.98523,US-CA,WF
{43ABA287-A9A5-4D31-AFA3-079CCE31E62A},2023-07-20,40.669682,-122.358712,US-CA,WF
{43EBC30A-1DA1-439A-8262-CBD3EACA201C},2023-07-29,33.899041,-117.25232,US-CA,WF
{440D17BF-4325-4678-A2FC-DF91E249688C},2023-07-16,34.0158,-118.1734,US-CA,WF
{441AA998-E0D3-4A24-8F42-1A53F1889E1D},2023-07-17,39.82018,-123.284157,US-CA,WF
{44273EE1-9FBE-40CC-9BDC-E3A9339EF536},2023-07-05,33.798059,-117.033707,US-CA,WF
{44326616-0F5E-44DC-8006-89A622D98078},2023-07-04,36.601149,-119.529936,US-CA,WF
{4458C5BA-CA01-45A8-9817-AFFBE1BD03CC},2023-07-05,33.781131,-117.24332,US-CA,WF
{448DC6E6-DF8A-4787-9AAD-A391A48AF020},2023-07-01,33.638545,-117.343962,US-CA,WF
{449314EB-9BCD-4212-B6D5-86E8BE843C1C},2023-07-18,33.501018,-117.102011,US-CA,WF
{449486A6-488E-42D1-A055-32500CE00511},2023-07-15,35.649561,-120.672227,US-CA,WF
{449C7CD4-E693-4AB2-B3AF-6F0C2D402B7A},2023-07-04,36.955368,-120.050945,US-CA,WF
{44BB19E8-9062-465E-88AB-4B8A5C06EA2A},2023-07-01,33.870598,-117.175074,US-CA,WF
{44DC31B8-D400-43C6-950F-9CEC3DE255BF},2023-07-20,37.636794,-119.862895,US-CA,WF
{44DF0B89-AC78-4AA8-B8BA-00D04069C845},2023-07-16,33.9114,-118.1705,US-CA,WF
{45006131-C10B-4F4A-88D2-5516830F6C8A},2023-07-18,37.164876,-121.973927,US-CA,WF
{450C2FE8-C726-4A89-B553-D7285DAA06DD},2023-07-23,34.61628,-118.16546,US-CA,WF
{45214694-7D52-42BE-8382-21F277D8E9FE},2023-07-29,34.06272,-118.06518,US-CA,WF
{452CA161-CD85-4A21-9547-CD6D607B95D1},2023-07-02,34.67023,-118.18352,US-CA,WF
{453709C2-DD41-4EA9-A54B-7195B910065C},2023-07-12,37.21744,-119.708993,US-CA,WF
{4538457E-A738-4B5B-B088-590A79C6D01E},2023-07-01,32.589352,-116.516033,US-CA,WF
{457215F6-C6FE-493C-9B7E-050562209DA4},2023-07-11,33.643019,-117.253068,US-CA,WF
{457FA4EF-1512-4E9D-A7A8-9A8192EEEF08},2023-07-08,33.92098,-117.196694,US-CA,WF
{45979FB7-8045-4037-82D3-E62B73A199EF},2023-07-18,39.262662,-121.071113,US-CA,WF
{45C354DF-A336-4D95-994D-3F91301A1B03},2023-07-10,36.964167,-120.067427,US-CA,WF
{45EB659E-EFC6-4569-B052-C050BCB40104},2023-07-17,36.88302,-120.491498,US-CA,WF
{45F68F59-AB55-415D-ADAC-5E6CC2D6A7DA},2023-07-20,39.924539,-122.202349,US-CA,WF
{45FF869D-82A3-457C-9E1B-3CA482BB4F21},2023-07-04,33.979118,-117.499174,US-CA,WF
{4603E6D7-A0DC-4B4F-989E-3675E3CBF59D},2023-07-11,33.92471,-118.21196,US-CA,WF
{46200083-7298-4F24-95B8-F1DD4AD44500},2023-07-23,34.05416,-117.80078,US-CA,WF
{46286ED1-0BDA-4549-8194-13A06DAD5F0F},2023-07-16,33.94543,-118.3683,US-CA,WF
{466063CA-38F6-44D5-AD1D-3FC7FD3F4B68},2023-07-04,36.692236,-119.813749,US-CA,WF
{46868FC3-08F4-4032-B9C9-CA6812593E9A},2023-07-09,33.844494,-117.219774,US-CA,WF
{46B3BD6E-3A50-491F-A655-FF3A6CDF35DC},2023-07-02,33.995947,-117.404568,US-CA,WF
{46C6078C-B4B6-40AF-9C4F-9172F7FFD14F},2023-07-19,37.493176,-120.501401,US-CA,WF
{46D605A4-CA5E-48F9-A3A3-536D31F9BA88},2023-07-04,33.87895,-118.08226,US-CA,WF
{470AA223-0B16-4E78-B96B-BCFC98BA7C3F},2023-07-04,37.7398,-119.688,US-CA,WF
{4731CDB5-C0DE-4E17-9E28-6351A494F353},2023-07-15,33.872464,-117.172275,US-CA,WF
{473BACE6-EAE0-46C4-8111-473BB5133BC6},2023-07-25,36.693169,-119.1525,US-CA,WF
{473CB1A4-DB51-43FF-BB2D-707B99D86146},2023-07-13,35.956884,-120.865083,US-CA,WF
{473E004A-639B-4E24-8A33-43210BC1FF03},2023-07-11,36.620263,-119.547742,US-CA,WF
{47444171-ECB6-4BC9-90E3-E3365227B969},2023-07-22,33.680951,-116.162743,US-CA,WF
{47D6E7F6-09FB-4DEF-BA3E-79BBC215B403},2023-07-03,33.990054,-117.263548,US-CA,WF
{47FE65D0-9C65-409B-A913-842EA10EC500},2023-07-04,36.134825,-120.333755,US-CA,WF
{480EEA5A-9861-4E2F-95D4-645D5E33F9BC},2023-07-02,38.375683,-122.905017,US-CA,WF
{483DF547-75B9-4920-AA1C-361B3940E420},2023-07-18,33.9308,-118.17814,US-CA,WF
{48434176-2CDD-4771-B04E-2CBA6E97DEC4},2023-07-16,37.411596,-120.795652,US-CA,WF
{485ADF35-4630-4956-842D-FB5A124E1796},2023-07-23,34.66454,-118.7616,US-CA,WF
{48625E2D-EA8F-49B0-A74D-21B01ECB126C},2023-07-17,33.932573,-116.949298,US-CA,WF
{48630625-A784-4627-BFA7-770772D23BA2},2023-07-11,33.937718,-117.123847,US-CA,WF
{48990278-5935-4E88-88A6-B7C76F8AF4D8},2023-07-04,33.620282,-116.111605,US-CA,WF
{48D4C044-22BC-44F7-8387-B8C495D402E6},2023-07-02,37.974783,-120.351854,US-CA,WF
{48E238B0-C811-42A8-B31A-3C200460E6B4},2023-07-04,33.90603,-118.06732,US-CA,WF
{48F9C542-1BFC-4623-8F3F-3B927D5F0CCE},2023-07-29,35.063133,-119.973633,US-CA,WF
{49162530-D6DA-4763-905E-584F77FF60FC},2023-07-14,37.472162,-121.200606,US-CA,WF
{491B94EE-98BB-4853-8E9C-74F1D4284BE1},2023-07-31,36.407554,-120.993223,US-CA,WF
{492BB29B-91D3-4E6D-9681-7BD6BCF56A43},2023-07-15,39.825206,-123.190495,US-CA,WF
{4959F2BA-C6A4-46A7-B464-28DB769F063A},2023-07-04,36.135008,-120.357859,US-CA,WF
{4986C955-8366-43AF-90EC-F66E96FD83FB},2023-07-04,34.62086,-118.23346,US-CA,WF
{4993755A-78B2-4036-BCAA-CB24502508E2},2023-07-15,37.061809,-119.359835,US-CA,WF
{49D3A132-3672-4378-96F8-9F323357340F},2023-07-20,40.085961,-122.173912,US-CA,WF
{49EE8E83-8119-4D3A-8B86-4C503CAC58B5},2023-07-30,34.0729,-117.7769,US-CA,WF
{49F181D0-A1C9-45FB-9889-D9D96D6F0D47},2023-07-31,36.629439,-119.3226,US-CA,WF
{4A0BF1B9-65C4-4F67-9959-0FBC7EFDA4CF},2023-07-17,34.66018,-118.22755,US-CA,WF
{4A1F953F-C731-481C-ABAE-CD727DE4B5CE},2023-07-03,38.063339,-120.270813,US-CA,WF
{4A6E91ED-4684-4D7A-A70F-77D8169A6E07},2023-07-27,37.229226,-120.3249,US-CA,WF
{4A782A20-D9F1-463F-BA51-9D3F49A65395},2023-07-28,33.91905,-118.17996,US-CA,WF
{4A8EE719-A90B-4186-B025-8A7EBEA0A483},2023-07-14,41.413798,-122.859908,US-CA,WF
{4ABDC7FA-666A-4F72-9E56-957F182319A7},2023-07-29,33.554918,-117.056187,US-CA,WF
{4AC6E4E4-8364-4B59-97A0-08C95038FB5E},2023-07-24,34.586483,0.0,US-CA,WF
{4ACC4D45-3C0C-4540-A1E9-A54AD08E48F4},2023-07-08,33.91557,-118.18975,US-CA,WF
{4ADBC41A-BF3C-4FA7-A3A8-DF382AE54342},2023-07-19,37.109963,-120.840351,US-CA,WF
{4B222065-FC52-40EB-A327-D7A94E625B7C},2023-07-08,37.477487,-120.743798,US-CA,WF
{4B5F3A67-35C8-4105-B00C-1A71BEFE34AB},2023-07-21,33.884062,-117.629025,US-CA,WF
{4B64D6FF-5651-4BFE-86A8-BB6E89544778},2023-07-11,33.92574,-118.3216,US-CA,WF
{4B765FB2-39B4-4559-A391-80E0444D50E0},2023-07-10,36.785982,-120.373796,US-CA,WF
{4B82530E-223E-4F7A-A4DF-634F3EF9A2F5},2023-07-10,39.476645,-121.54731,US-CA,WF
{4B840D47-B147-45A9-AF81-E796EE4EC396},2023-07-07,33.742986,-117.162982,US-CA,WF
{4B864A27-3628-4D9D-BC9C-C93CA69B0D27},2023-07-27,34.2148,-118.143,US-CA,WF
{4BB4A0F2-BA95-432C-B150-911D38FB9550},2023-07-03,38.880382,-120.428149,US-CA,WF
{4BB6CE59-6C5E-4B53-8F50-16F0432CE631},2023-07-29,34.34288,-118.53514,US-CA,WF
{4BBC5C7B-6AD2-4C3D-911B-C14D94CA82F1},2023-07-17,39.973386,-120.985315,US-CA,WF
{4C235FC3-0874-405D-B0B3-364F8D354F29},2023-07-15,33.9616,-118.3693,US-CA,WF
{4C8AE3F2-AD7A-4629-8C39-CE0FBF973AF6},2023-07-07,33.493477,-117.148848,US-CA,WF
{4CA9358C-3947-44E8-AD71-35917D325A9D},2023-07-10,33.87665,-118.13392,US-CA,WF
{4CADE199-A048-4536-B653-EE9E2402D6E1},2023-07-25,37.335858,-120.581031,US-CA,WF
{4CB37D79-DBF9-45A3-AAB7-AB22FB0EE362},2023-07-27,37.418682,-120.813233,US-CA,WF
{4CFBB0A5-BAAC-400A-B972-B31B8D2CA4CF},2023-07-12,39.167561,-123.205719,US-CA,WF
{4D0C1765-710B-484F-8095-459519CF40E2},2023-07-10,38.905538,-121.065934,US-CA,WF
{4D170944-9548-45C6-B890-65AB5AEA3559},2023-07-19,33.91493,-118.182,US-CA,WF
{4D3AD606-29F2-43C7-ADF6-BDCDE0D3C73D},2023-07-04,40.192184,-120.405103,US-CA,WF
{4D74A9B6-0FEE-4424-A89D-F35073E7FAB1},2023-07-22,36.94106,-121.769407,US-CA,WF
{4D7CCAEE-1845-4A23-A09B-D33BEB748EEE},2023-07-19,36.490486,-120.801731,US-CA,WF
{4D900890-975B-4D2B-98B1-C8A99A337541},2023-07-29,33.9308,-118.17814,US-CA,WF
{4D94F900-A43D-4C2C-9B2E-7B13CC0B8AFC},2023-07-30,33.967161,-117.466631,US-CA,WF
{4D96451C-F48D-4D1A-818A-F2B295D36D26},2023-07-04,34.68212,-118.1457,US-CA,WF
{4D970C81-224B-456F-BD4C-8542FD5AAE2A},2023-07-23,37.329901,-119.632206,US-CA,WF
{4DD4455F-C3AF-4BF7-AC38-1E6DEF52078D},2023-07-29,33.947024,-116.817552,US-CA,WF
{4E00FA34-BCEE-4647-A43C-924F41E26BCD},2023-07-06,33.568407,-116.079902,US-CA,WF
{4E15C682-EAB3-4BB1-BB4D-8899957ABC46},2023-07-01,33.711798,-114.547092,US-CA,WF
{4E5D4CD3-050E-4100-A16D-4B88C710D2E0},2023-07-26,33.939412,-117.259685,US-CA,WF
{4E6F704B-37B5-4041-9A53-8A7F3F09E7F4},2023-07-11,36.427769,-121.322093,US-CA,WF
{4E8B72BF-01BD-4373-916D-9BED03B98029},2023-07-11,41.741217,-122.625199,US-CA,WF
{4ECF94C1-D99D-4CA4-AB0A-4C7810477E5B},2023-07-05,33.90947,-118.36986,US-CA,WF
{4EEC91CC-4ABB-4746-B12B-7219B8BF9B91},2023-07-06,33.515996,-117.091689,US-CA,WF
{4EF5E859-DC11-427F-993D-AD0D7C65AEA6},2023-07-10,34.68568,-118.16569,US-CA,WF
{4EFBEC7D-621A-4778-9ECF-760A21A51DCA},2023-07-26,33.91297,-118.17949,US-CA,WF
{4F0E71AE-BFAF-410B-890B-DB9ED34F5C20},2023-07-10,39.221163,-121.450845,US-CA,WF
{4F2B2947-9081-4A45-BF5C-E21B0221FFFE},2023-07-10,37.575539,-122.3904,US-CA,WF
{4F8A0121-8733-4DA3-975A-0F3B1CC9F259},2023-07-22,39.288275,-123.094469,US-CA,WF
{4F9203F2-E54A-4F6A-989A-727F6B179CAA},2023-07-27,37.099001,-121.019027,US-CA,WF
{4F9DA7AA-138C-475C-95F1-6A94B3C05D88},2023-07-03,37.227924,-122.410261,US-CA,WF
{4FA14D9D-F30F-46E2-BDA0-5DF2A974936D},2023-07-03,40.163369,-122.256649,US-CA,WF
{4FA1FA97-8370-46AF-87F7-6B23EF6422CD},2023-07-09,39.014183,-121.102946,US-CA,WF
{4FB6CD39-EF22-4558-B270-2E56D14F1DD4},2023-07-03,34.11015,-117.9058,US-CA,WF
{4FE5D671-E92A-472B-94B3-2A20FE84857C},2023-07-18,33.730528,-117.308208,US-CA,WF
{50016AC7-BAF0-46D6-836F-86F6E17DD275},2023-07-29,33.346386,-117.024474,US-CA,WF
{5007FCAA-60A7-4530-8E87-C1CC61C993EC},2023-07-17,32.580212,-116.599441,US-CA,WF
{501CC850-8DF3-4610-B1D7-312A3F09157D},2023-07-18,33.0758,-116.588269,US-CA,WF
{501E332F-6AB3-4B3F-AA59-5BEE1DD40696},2023-07-22,40.38564,-122.31455,US-CA,WF
{503E7312-C3DD-4F51-93D8-2EC0C4566C6E},2023-07-05,33.590753,-117.232546,US-CA,WF
{5047B86D-F7A3-4B25-8B5A-934544339EF5},2023-07-30,33.9677,-118.13721,US-CA,WF
{505496A6-CFDA-4831-A8D9-5EE34419DFA5},2023-07-26,33.975538,-117.477674,US-CA,WF
{505E665F-88C1-4497-B805-DA49BA9C7A4B},2023-07-31,34.56189,-118.08097,US-CA,WF
{506835BE-C887-40C7-BF10-C58BAE335190},2023-07-14,33.322992,-117.158531,US-CA,WF
{50706E55-5610-4E07-AA35-B0B54BFD05AC},2023-07-13,36.617527,-119.331635,US-CA,WF
{50A333EF-D865-4E86-9FFF-834247A5E3D0},2023-07-23,40.006984,-121.249409,US-CA,WF
{50AA019B-B6BD-4580-B363-309968F898B5},2023-07-04,34.70398,-118.1838,US-CA,WF
{50E43C9C-0C97-4B0B-90D7-D50FB2746C2A},2023-07-17,39.191345,-123.210703,US-CA,WF
{50EECA1C-521C-45F6-B2C7-7F95EBE7BC18},2023-07-09,32.615089,-116.597809,US-CA,WF
{50F71AD0-2645-457D-9EA2-A23420B5E143},2023-07-05,36.934015,-119.921342,US-CA,WF
{51022118-BCA5-470A-9D6D-102F850DD3E6},2023-07-06,36.973538,-120.043042,US-CA,WF
{51084C82-B46D-4A85-B0C5-70201F5E8FE6},2023-07-04,34.55404,-118.03083,US-CA,WF
{51167830-8198-47A5-BF74-5E8B82135FBD},2023-07-20,39.067115,-122.780149,US-CA,WF
{5116CBFB-6EF4-4332-873C-3EF3AB5B96FD},2023-07-29,33.816305,-116.410536,US-CA,WF
{512311A9-A48E-47AC-8D9A-99C7C6407AC6},2023-07-04,36.619629,-119.556699,US-CA,WF
{512D7CE6-E859-40C7-9F7D-93C265A998B8},2023-07-05,34.55441,-118.08607,US-CA,WF
{5144CEC2-A95C-4525-9795-AEE8E2D85267},2023-07-05,33.94703,-116.845843,US-CA,WF
{51E32082-DA78-43AE-8E59-64F6F3EC4E8A},2023-07-04,34.71874,-118.17748,US-CA,WF
{51E50364-CFB0-479C-A533-EFBFA1BF4FE0},2023-07-21,36.689383,-119.746938,US-CA,WF
{51E6E267-4AC5-4C0F-8D81-8D29D11260FD},2023-07-07,37.716682,-120.444411,US-CA,WF
{51FE033A-50F6-4E78-B3B2-075C0357693F},2023-07-02,38.015449,-122.190368,US-CA,WF
{520E8AA4-4A56-4FC7-AA96-1AF24F92F275},2023-07-25,37.400243,-121.25695,US-CA,WF
{5243F457-1F01-4876-9114-22BF1E022E54},2023-07-12,40.656125,-122.193276,US-CA,WF
{52572EBD-70AF-4CBD-96BF-109E518DECFA},2023-07-26,34.03823,-118.06417,US-CA,WF
{525FF44A-2DB1-46C4-B18A-E29A3D3C3961},2023-07-27,38.637737,-120.931779,US-CA,WF
{52603F1E-2F06-44BA-A44E-CE8FDD424D42},2023-07-26,37.88321,-119.85555,US-CA,WF
{5274305E-7ACF-426B-A663-3C01236E7632},2023-07-21,33.970653,-117.549024,US-CA,WF
{52A08A24-70C9-4585-AA36-4F5012F9395F},2023-07-04,36.576145,-119.588374,US-CA,WF
{52B93893-2334-4463-B80E-995F010E246B},2023-07-24,34.68933,-118.16894,US-CA,WF
{52BF8795-ED06-4AC4-B933-1C9B4630E278},2023-07-05,37.560778,-119.935519,US-CA,WF
{52D335A5-1B42-49C9-BC92-9671B1A4DA29},2023-07-07,36.963694,-120.052208,US-CA,WF
{52E0957B-DAD5-4FA9-A85E-D803DC7F7918},2023-07-19,36.696616,-120.315997,US-CA,WF
{53072089-286A-404B-A6E7-7033C687C91A},2023-07-02,38.375117,-122.906883,US-CA,WF
