grid_id,lon,lat
CA5K_02483,-122.39778492933506,41.12589688814876
CA5K_02484,-122.39929049395549,41.17093793445155
CA5K_02485,-122.40079795004178,41.21598118223882
CA5K_02486,-122.40230730115984,41.26102666439983
CA5K_02487,-122.4038185508845,41.30607441390472
CA5K_02488,-122.40533170279964,41.35112446380529
CA5K_02489,-122.40684676049817,41.39617684723535
CA5K_02490,-122.408363727582,41.44123159741115
CA5K_02491,-122.40988260766211,41.48628874763201
CA5K_02492,-122.41140340435867,41.53134833128052
CA5K_02493,-122.41292612130094,41.5764103818234
CA5K_02494,-122.41445076212737,41.62147493281158
CA5K_02495,-122.41597733048552,41.66654201788108
CA5K_02496,-122.41750583003231,41.711611670753165
CA5K_02497,-122.41903626443381,41.75668392523501
CA5K_02498,-122.42056863736539,41.80175881522018
CA5K_02499,-122.42210295251179,41.84683637468904
CA5K_02500,-122.42363921356706,41.89191663770945
CA5K_02501,-122.42517742423455,41.93699963843696
CA5K_02502,-122.42671758822713,41.98208541111571
CA5K_02503,-122.42833473296136,42.00651697940998
CA5K_02504,-122.18811643888439,37.007313525174645
CA5K_02505,-122.20606799028387,37.03705610971802
CA5K_02506,-122.21330285054493,37.07836415108404
CA5K_02507,-122.21461829824322,37.12333341534814
CA5K_02508,-122.21593531022488,37.168302202684394
CA5K_02509,-122.21725388928132,37.21327054031503
CA5K_02510,-122.21857403821063,37.258238455510195
CA5K_02511,-122.21989575981756,37.303205975588334
CA5K_02512,-122.22121905691355,37.348173127916226
CA5K_02513,-122.2225439323167,37.39313993990946
CA5K_02514,-122.22387038885188,37.438106439033
CA5K_02515,-122.22519842935068,37.48307265280075
CA5K_02516,-122.22839589941715,37.52593136044685
CA5K_02517,-122.24905600533096,37.55688100449227
CA5K_02518,-122.22361423307514,37.71925579129305
CA5K_02519,-122.23137975215027,37.75342616048108
CA5K_02520,-122.23453930310406,37.79783048091426
CA5K_02521,-122.2358801180655,37.84279540837138
CA5K_02522,-122.23722254278177,37.88776030037236
CA5K_02523,-122.2385665801531,37.93272518494174
CA5K_02524,-122.23991223308656,37.97769009015706
CA5K_02525,-122.24105332811268,38.02249427672814
CA5K_02526,-122.24167187611745,38.06824367644545
CA5K_02527,-122.24395891443615,38.1125852112507
CA5K_02528,-122.24531105882964,38.15755048089009
CA5K_02529,-122.24666483342618,38.20251591236491
CA5K_02530,-122.24802024117521,38.24748153407583
CA5K_02531,-122.24937728503323,38.29244737447844
CA5K_02532,-122.25073596796383,38.33741346208365
CA5K_02533,-122.25209629293789,38.382379825458145
CA5K_02534,-122.25345826293334,38.427346493224334
CA5K_02535,-122.25482188093538,38.47231349406114
CA5K_02536,-122.25618714993648,38.517280856704055
CA5K_02537,-122.25755407293624,38.56224860994554
CA5K_02538,-122.25892265294166,38.607216782635334
CA5K_02539,-122.26029289296692,38.65218540368092
CA5K_02540,-122.2616647960336,38.697154502047695
CA5K_02541,-122.26303836517053,38.74212410675939
CA5K_02542,-122.26441360341398,38.78709424689834
CA5K_02543,-122.26579051380759,38.83206495160611
CA5K_02544,-122.26716909940234,38.8770362500833
CA5K_02545,-122.26854936325668,38.922008171590534
CA5K_02546,-122.26993130843651,38.96698074544834
CA5K_02547,-122.27131493801522,39.01195400103761
CA5K_02548,-122.27270025507363,39.056927967800135
CA5K_02549,-122.27408726270016,39.1019026752388
CA5K_02550,-122.27547596399067,39.14687815291785
CA5K_02551,-122.27686636204868,39.1918544304635
CA5K_02552,-122.27825845998524,39.23683153756411
CA5K_02553,-122.27965226091902,39.28180950397055
CA5K_02554,-122.28104776797635,39.32678835949676
CA5K_02555,-122.28244498429113,39.37176813401984
CA5K_02556,-122.28384391300507,39.416748857480606
CA5K_02557,-122.28524455726745,39.46173055988396
CA5K_02558,-122.28664692023538,39.506713271299034
CA5K_02559,-122.28805100507365,39.55169702186001
CA5K_02560,-122.28945681495486,39.596681841766014
CA5K_02561,-122.29086435305939,39.64166776128172
CA5K_02562,-122.29227362257546,39.68665481073782
CA5K_02563,-122.29368462669913,39.73164302053132
CA5K_02564,-122.2950973686343,39.7766324211258
CA5K_02565,-122.29651185159283,39.8216230430519
CA5K_02566,-122.2979280787944,39.86661491690795
CA5K_02567,-122.29934605346673,39.911608073359794
CA5K_02568,-122.30076577884545,39.95660254314181
CA5K_02569,-122.30218725817417,40.0015983570569
CA5K_02570,-122.3036104947046,40.04659554597689
CA5K_02571,-122.30503549169639,40.09159414084332
CA5K_02572,-122.30646225241732,40.13659417266732
CA5K_02573,-122.30789078014323,40.18159567253049
CA5K_02574,-122.30932107815809,40.226598671584725
CA5K_02575,-122.31075314975402,40.27160320105334
CA5K_02576,-122.31218699823128,40.316609292231014
CA5K_02577,-122.31362262689834,40.36161697648416
CA5K_02578,-122.31506003907188,40.4066262852517
CA5K_02579,-122.3164992380768,40.45163725004508
CA5K_02580,-122.31794022724635,40.49664990244911
CA5K_02581,-122.31938300992198,40.541664274121906
CA5K_02582,-122.32082758945351,40.58668039679572
CA5K_02583,-122.32227396919909,40.63169830227718
CA5K_02584,-122.32372215252524,40.676718022447695
CA5K_02585,-122.32517214280688,40.72173958926413
CA5K_02586,-122.32662394342738,40.76676303475878
CA5K_02587,-122.32807755777849,40.81178839104031
CA5K_02588,-122.32953298926053,40.85681569029378
CA5K_02589,-122.33099024128224,40.90184496478138
CA5K_02590,-122.33244931726095,40.94687624684283
CA5K_02591,-122.33391022062253,40.991909568895586
CA5K_02592,-122.33537295480139,41.03694496343564
CA5K_02593,-122.33683752324062,41.081982463037576
CA5K_02594,-122.33830392939187,41.12702210035553
CA5K_02595,-122.33977217671556,41.1720639081231
CA5K_02596,-122.34124226868069,41.21710791915417
CA5K_02597,-122.34271420876503,41.26215416634333
CA5K_02598,-122.34418800045509,41.30720268266619
CA5K_02599,-122.34566364724618,41.352253501179895
CA5K_02600,-122.3471411526424,41.39730665502377
CA5K_02601,-122.34862052015663,41.442362177419504
CA5K_02602,-122.35010175331062,41.487420101672015
CA5K_02603,-122.35158485563508,41.53248046116934
CA5K_02604,-122.35306983066958,41.577543289383726
CA5K_02605,-122.35455668196259,41.62260861987186
CA5K_02606,-122.35604541307164,41.667676486275234
CA5K_02607,-122.35753602756317,41.71274692232075
CA5K_02608,-122.35902852901268,41.757819961821234
CA5K_02609,-122.36052292100474,41.80289563867601
CA5K_02610,-122.362019207133,41.847973986871196
CA5K_02611,-122.36351739100023,41.8930550404803
CA5K_02612,-122.36501747621828,41.93813883366479
CA5K_02613,-122.36651946640822,41.98322540067447
CA5K_02614,-122.36939252947275,42.00746765850472
CA5K_02615,-122.12853728108229,36.96630413887974
CA5K_02616,-122.14919882239235,36.99496753464423
CA5K_02617,-122.15571707249207,37.034430428476846
CA5K_02618,-122.15699755745031,37.07940080054356
CA5K_02619,-122.15827956425281,37.124370669852105
CA5K_02620,-122.15956309561379,37.16934006358036
CA5K_02621,-122.16084815425386,37.21430900895427
CA5K_02622,-122.16213474290015,37.25927753324739
CA5K_02623,-122.1634228642863,37.3042456637816
CA5K_02624,-122.1647125211524,37.34921342792745
CA5K_02625,-122.16600371624517,37.394180853104004
CA5K_02626,-122.1672964523178,37.439147966779785
CA5K_02627,-122.16917808532074,37.483099918955034
CA5K_02628,-122.18925186105521,37.51436911730839
CA5K_02629,-122.14489452869131,37.58989881034162
CA5K_02630,-122.14753222530635,37.62383091831786
CA5K_02631,-122.15566588253718,37.66949293382562
CA5K_02632,-122.17323420209303,37.71039203109729
CA5K_02633,-122.17638898491838,37.75391135827607
CA5K_02634,-122.17769414873882,37.79887697479645
CA5K_02635,-122.17900087861632,37.84384252929032
CA5K_02636,-122.18030917737066,37.888808049733626
CA5K_02637,-122.18161904782852,37.93377356415483
CA5K_02638,-122.18293049282327,37.97873910063518
CA5K_02639,-122.18424351519516,38.02370468730888
CA5K_02640,-122.18555811779123,38.06867035236371
CA5K_02641,-122.18687430346542,38.11363612404108
CA5K_02642,-122.1881920750785,38.1586020306364
CA5K_02643,-122.18951143549815,38.203568100499524
CA5K_02644,-122.19083238759897,38.24853436203499
CA5K_02645,-122.19215493426255,38.29350084370227
CA5K_02646,-122.19347907837731,38.33846757401611
CA5K_02647,-122.19480482283878,38.383434581547135
CA5K_02648,-122.19613217054942,38.428401894921905
CA5K_02649,-122.19746112441874,38.47336954282305
CA5K_02650,-122.19879168736327,38.518337553990214
CA5K_02651,-122.2001238623066,38.56330595721973
CA5K_02652,-122.2014576521795,38.60827478136551
CA5K_02653,-122.20279305991967,38.65324405533886
CA5K_02654,-122.20413008847211,38.69821380810938
CA5K_02655,-122.20546874078887,38.74318406870486
CA5K_02656,-122.20680901982922,38.78815486621171
CA5K_02657,-122.20815092855958,38.83312622977553
CA5K_02658,-122.20949446995364,38.87809818860111
CA5K_02659,-122.21083964699227,38.92307077195323
CA5K_02660,-122.21218646266364,38.968044009156486
CA5K_02661,-122.21353491996321,39.01301792959608
CA5K_02662,-122.2148850218937,39.05799256271795
CA5K_02663,-122.21623677146518,39.10296793802916
CA5K_02664,-122.2175901716951,39.1479440850982
CA5K_02665,-122.2189452256082,39.19292103355556
CA5K_02666,-122.22030193623672,39.23789881309383
CA5K_02667,-122.22166030662024,39.28287745346829
CA5K_02668,-122.22302033980577,39.32785698449701
CA5K_02669,-122.22438203884786,39.37283743606161
CA5K_02670,-122.22574540680844,39.41781883810707
CA5K_02671,-122.22711044675708,39.46280122064282
CA5K_02672,-122.22847716177071,39.50778461374231
CA5K_02673,-122.229845554934,39.55276904754413
CA5K_02674,-122.23121562933903,39.597754552251764
CA5K_02675,-122.23258738808559,39.64274115813448
CA5K_02676,-122.23396083428106,39.68772889552741
CA5K_02677,-122.23533597104047,39.73271779483189
CA5K_02678,-122.23671280148648,39.77770788651619
CA5K_02679,-122.23809132874952,39.82269920111544
CA5K_02680,-122.23947155596767,39.867691769232444
CA5K_02681,-122.24085348628678,39.91268562153772
CA5K_02682,-122.24223712286047,39.95768078877015
CA5K_02683,-122.24362246885015,40.002677301737286
CA5K_02684,-122.24500952742504,40.047675191315626
CA5K_02685,-122.24639830176216,40.09267448845133
CA5K_02686,-122.24778879504645,40.13767522416016
CA5K_02687,-122.24918101047074,40.18267742952836
CA5K_02688,-122.25057495123568,40.22768113571274
CA5K_02689,-122.25197062054997,40.27268637394127
CA5K_02690,-122.25336802163018,40.3176931755133
CA5K_02691,-122.25476715770093,40.36270157180011
CA5K_02692,-122.25616803199482,40.40771159424541
CA5K_02693,-122.25757064775247,40.45272327436554
CA5K_02694,-122.25897500822256,40.49773664374998
CA5K_02695,-122.26038111666192,40.54275173406187
CA5K_02696,-122.26178897633541,40.58776857703831
CA5K_02697,-122.26319859051601,40.632787204490896
CA5K_02698,-122.26460996248494,40.67780764830592
CA5K_02699,-122.26602309553158,40.7228299404452
CA5K_02700,-122.26743799295349,40.767854112946054
CA5K_02701,-122.26885465805648,40.81288019792207
CA5K_02702,-122.27027309415463,40.85790822756348
CA5K_02703,-122.2716933045703,40.90293823413751
CA5K_02704,-122.27311529263419,40.94797024998883
CA5K_02705,-122.27453906168529,40.99300430754006
CA5K_02706,-122.275964615071,41.03804043929236
CA5K_02707,-122.2773919561471,41.08307867782548
CA5K_02708,-122.27882108827774,41.12811905579859
CA5K_02709,-122.28025201483561,41.173161605950575
CA5K_02710,-122.28168473920182,41.21820636110061
CA5K_02711,-122.28311926476596,41.26325335414846
CA5K_02712,-122.28455559492616,41.30830261807493
CA5K_02713,-122.28599373308911,41.353354185942656
CA5K_02714,-122.28743368267006,41.398408090896154
CA5K_02715,-122.28887544709295,41.443464366162445
CA5K_02716,-122.29031902979018,41.488523045051814
CA5K_02717,-122.29176443420297,41.533584160957766
CA5K_02718,-122.29321166378118,41.578647747358
CA5K_02719,-122.29466072198332,41.62371383781445
CA5K_02720,-122.29611161227676,41.66878246597424
CA5K_02721,-122.29756433813753,41.71385366556978
CA5K_02722,-122.29901890305052,41.758927470419465
CA5K_02723,-122.30047531050943,41.804003914428
CA5K_02724,-122.3019335640168,41.84908303158714
CA5K_02725,-122.3033936670841,41.894164855976086
CA5K_02726,-122.30485562323162,41.93924942176186
CA5K_02727,-122.30631943598866,41.98433676319987
CA5K_02728,-122.31401929856607,42.00762799737267
CA5K_02729,-122.09075288437215,36.96134766548733
CA5K_02730,-122.09819806004079,36.99046829327424
CA5K_02731,-122.09944366150351,37.035439782100575
CA5K_02732,-122.1006907425125,37.08041074234409
CA5K_02733,-122.10193930570505,37.12538120113898
CA5K_02734,-122.10318935372467,37.170351185666696
CA5K_02735,-122.10444088922125,37.21532072315645
CA5K_02736,-122.10569391485092,37.26028984088533
CA5K_02737,-122.10694843327613,37.30525856617871
CA5K_02738,-122.10820444716572,37.35022692641044
CA5K_02739,-122.10946195919487,37.39519494900327
CA5K_02740,-122.11193092878136,37.43910641654226
CA5K_02741,-122.12362803654649,37.486117754204386
CA5K_02742,-122.10030125708727,37.53182496685472
CA5K_02743,-122.11228789917385,37.57650520250935
CA5K_02744,-122.11577208551337,37.62003096063367
CA5K_02745,-122.11703864291756,37.66499753604159
CA5K_02746,-122.11830671736737,37.70996396716169
CA5K_02747,-122.11957631158964,37.7549302818181
CA5K_02748,-122.12084742831769,37.79989650788635
CA5K_02749,-122.1221200702914,37.84486267329402
CA5K_02750,-122.12339424025718,37.88982880602077
CA5K_02751,-122.12466994096818,37.93479493409862
CA5K_02752,-122.125947175184,37.97976108561247
CA5K_02753,-122.127225945671,38.02472728870033
CA5K_02754,-122.1285062552021,38.069693571553685
CA5K_02755,-122.12978810655697,38.114659962417534
CA5K_02756,-122.13107150252193,38.1596264895912
CA5K_02757,-122.1323564458901,38.204593181428265
CA5K_02758,-122.13364293946118,38.24956006633686
CA5K_02759,-122.13493098604178,38.294527172780505
CA5K_02760,-122.13622058844524,38.33949452927771
CA5K_02761,-122.13751174949167,38.3844621644028
CA5K_02762,-122.13880447200799,38.429430106786235
CA5K_02763,-122.14009875882802,38.474398385114554
CA5K_02764,-122.14139461279241,38.519367028131214
CA5K_02765,-122.14269203674863,38.56433606463654
CA5K_02766,-122.14399103355117,38.60930552348821
CA5K_02767,-122.14529160606138,38.65427543360164
CA5K_02768,-122.1465937571475,38.699245823950235
CA5K_02769,-122.14789748968482,38.74421672356575
CA5K_02770,-122.14920280655562,38.789188161538696
CA5K_02771,-122.1505097106491,38.834160167018524
CA5K_02772,-122.15181820486156,38.87913276921423
CA5K_02773,-122.15312829209633,38.92410599739442
CA5K_02774,-122.15443997526381,38.969079880887925
CA5K_02775,-122.15575325728149,39.01405444908392
CA5K_02776,-122.15706814107398,39.05902973143239
CA5K_02777,-122.15838462957302,39.10400575744457
CA5K_02778,-122.15970272571755,39.148982556693134
CA5K_02779,-122.16102243245359,39.193960158812615
CA5K_02780,-122.16234375273443,39.238938593499824
CA5K_02781,-122.16366668952064,39.28391789051417
CA5K_02782,-122.1649912457799,39.32889807967802
CA5K_02783,-122.16631742448729,39.37387919087708
CA5K_02784,-122.16764522862508,39.41886125406071
CA5K_02785,-122.16897466118289,39.46384429924251
CA5K_02786,-122.1703057251577,39.50882835650017
CA5K_02787,-122.17163842355383,39.55381345597664
CA5K_02788,-122.17297275938296,39.59879962787984
CA5K_02789,-122.17430873566417,39.643786902483114
CA5K_02790,-122.17564635542402,39.6887753101261
CA5K_02791,-122.17698562169646,39.733764881214555
CA5K_02792,-122.17832653752293,39.778755646220965
CA5K_02793,-122.17966910595237,39.82374763568503
CA5K_02794,-122.18101333004124,39.86874088021396
CA5K_02795,-122.18235921285356,39.91373541048264
CA5K_02796,-122.18370675746084,39.95873125723452
CA5K_02797,-122.18505596694223,40.003728451281646
CA5K_02798,-122.18640684438452,40.048727023504995
CA5K_02799,-122.18775939288206,40.09372700485521
CA5K_02800,-122.18911361553693,40.13872842635272
CA5K_02801,-122.19046951545886,40.18373131908829
CA5K_02802,-122.19182709576526,40.22873571422334
CA5K_02803,-122.1931863595813,40.27374164299036
CA5K_02804,-122.19454731003991,40.318749136693484
CA5K_02805,-122.19590995028176,40.363758226708654
CA5K_02806,-122.19727428345534,40.408768944484144
CA5K_02807,-122.19864031271702,40.453781321541
CA5K_02808,-122.20000804123092,40.498795389473564
CA5K_02809,-122.2013774721691,40.54381117994965
CA5K_02810,-122.20274860871149,40.58882872471112
CA5K_02811,-122.20412145404595,40.63384805557429
CA5K_02812,-122.20549601136833,40.67886920443042
CA5K_02813,-122.20687228388239,40.72389220324601
CA5K_02814,-122.20825027479991,40.76891708406331
CA5K_02815,-122.2096299873407,40.81394387900083
CA5K_02816,-122.2110114247326,40.858972620253674
CA5K_02817,-122.21239459021157,40.90400334009386
CA5K_02818,-122.21377948702161,40.94903607087121
CA5K_02819,-122.21516611841486,40.994070845013276
CA5K_02820,-122.21655448765165,41.039107695026054
CA5K_02821,-122.21794459800037,41.084146653494436
CA5K_02822,-122.2193364527378,41.129187753082704
CA5K_02823,-122.22073005514878,41.1742310265347
CA5K_02824,-122.22212540852644,41.21927650667465
CA5K_02825,-122.22352251617224,41.26432422640752
CA5K_02826,-122.22492138139589,41.30937421871927
CA5K_02827,-122.22632200751544,41.354426516677584
CA5K_02828,-122.2277243978573,41.39948115343216
CA5K_02829,-122.2291285557563,41.44453816221545
CA5K_02830,-122.23053448455563,41.489597576342696
CA5K_02831,-122.2319421876069,41.53465942921291
CA5K_02832,-122.23335166827026,41.57972375430879
CA5K_02833,-122.23476292991425,41.624790585197864
CA5K_02834,-122.236175975916,41.66985995553241
CA5K_02835,-122.23759080966116,41.71493189905025
CA5K_02836,-122.23900743454394,41.76000644957508
CA5K_02837,-122.24042585396712,41.80508364101718
CA5K_02838,-122.24184607134218,41.85016350737366
CA5K_02839,-122.24326809008922,41.895246082729116
CA5K_02840,-122.24469191363693,41.94033140125614
CA5K_02841,-122.24624126877572,41.9852104966468
CA5K_02842,-122.27249176694268,42.00766079495924
CA5K_02843,-122.04542314232727,36.96020464704052
CA5K_02844,-122.04195653649705,36.991450382338115
CA5K_02845,-122.04316877096974,37.03642244254294
CA5K_02846,-122.0443824453922,37.08139397543676
CA5K_02847,-122.04559756233121,37.12636500815702
CA5K_02848,-122.04681412435967,37.17133556788853
CA5K_02849,-122.04803213405661,37.21630568186388
CA5K_02850,-122.04925159400716,37.26127537736341
CA5K_02851,-122.05047250680266,37.30624468171588
CA5K_02852,-122.05169487504054,37.35121362229856
CA5K_02853,-122.05291870132453,37.39618222653754
CA5K_02854,-122.05217119766007,37.43635491683065
CA5K_02855,-122.04575922275158,37.4901452059789
CA5K_02856,-122.05659895458314,37.531086296191965
CA5K_02857,-122.05782863921281,37.57605383030425
CA5K_02858,-122.05905979500056,37.62102116594634
CA5K_02859,-122.06029242458764,37.66598833084367
CA5K_02860,-122.06152653062158,37.71095535277247
CA5K_02861,-122.06276211575626,37.75592225956043
CA5K_02862,-122.06399918265201,37.80088907908664
CA5K_02863,-122.06523773397547,37.845855839282144
CA5K_02864,-122.06647777239967,37.890822568130176
CA5K_02865,-122.0677193006041,37.93578929366632
CA5K_02866,-122.06896232127468,37.98075604397913
CA5K_02867,-122.07020683710378,38.02572284721012
CA5K_02868,-122.0714528507903,38.07068973155441
CA5K_02869,-122.07270036503952,38.115656725260685
CA5K_02870,-122.07394938256333,38.16062385663191
CA5K_02871,-122.0751999060802,38.2055911540252
CA5K_02872,-122.076451938315,38.2505586458526
CA5K_02873,-122.07770548199935,38.29552636058108
CA5K_02874,-122.07896053987137,38.34049432673296
CA5K_02875,-122.08021711467579,38.38546257288634
CA5K_02876,-122.08147520916404,38.430431127675384
CA5K_02877,-122.08273482609412,38.4754000197904
CA5K_02878,-122.0839959682308,38.52036927797861
CA5K_02879,-122.08525863834551,38.5653389310441
CA5K_02880,-122.08652283921637,38.6103090078484
CA5K_02881,-122.08778857362827,38.65527953731079
CA5K_02882,-122.08905584437287,38.70025054840848
CA5K_02883,-122.09032465424852,38.74522207017701
CA5K_02884,-122.09159500606049,38.79019413171086
CA5K_02885,-122.09286690262081,38.83516676216342
CA5K_02886,-122.09414034674838,38.88013999074744
CA5K_02887,-122.09541534126886,38.92511384673563
CA5K_02888,-122.09669188901496,38.97008835946066
CA5K_02889,-122.09796999282615,39.01506355831567
CA5K_02890,-122.0992496555489,39.060039472754745
CA5K_02891,-122.1005308800366,39.105016132292874
CA5K_02892,-122.10181366914964,39.14999356650701
CA5K_02893,-122.10309802575534,39.19497180503554
CA5K_02894,-122.10438395272804,39.239950877579496
CA5K_02895,-122.10567145294917,39.28493081390223
CA5K_02896,-122.10696052930717,39.32991164383028
CA5K_02897,-122.10825118469752,39.37489339725336
CA5K_02898,-122.1095434220229,39.41987610412505
CA5K_02899,-122.11083724419295,39.46485979446298
CA5K_02900,-122.11213265412462,39.509844498349224
CA5K_02901,-122.11342965474189,39.55483024593065
CA5K_02902,-122.11472824897601,39.59981706741951
CA5K_02903,-122.11602843976536,39.644804993093445
CA5K_02904,-122.11733023005561,39.68979405329615
CA5K_02905,-122.11863362279965,39.73478427843778
CA5K_02906,-122.11993862095765,39.779775698995124
CA5K_02907,-122.12124522749706,39.824768345512055
CA5K_02908,-122.12255344539267,39.86976224860013
CA5K_02909,-122.12386327762661,39.91475743893869
CA5K_02910,-122.12517472718832,39.95975394727543
CA5K_02911,-122.1264877970747,40.00475180442674
CA5K_02912,-122.12780249029001,40.049751041278014
CA5K_02913,-122.12911880984595,40.09475168878446
CA5K_02914,-122.13043675876165,40.13975377797071
CA5K_02915,-122.13175634006379,40.18475733993219
CA5K_02916,-122.13307755678649,40.22976240583462
CA5K_02917,-122.13440041197137,40.27476900691515
CA5K_02918,-122.13572490866768,40.31977717448233
CA5K_02919,-122.13705104993214,40.36478693991663
CA5K_02920,-122.13837883882914,40.40979833467092
CA5K_02921,-122.13970827843065,40.454811390270926
CA5K_02922,-122.1410393718163,40.49982613831542
CA5K_02923,-122.14237212207335,40.54484261047685
CA5K_02924,-122.14370653229683,40.58986083850187
CA5K_02925,-122.14504260558934,40.63488085421136
CA5K_02926,-122.14638034506137,40.67990268950124
CA5K_02927,-122.14771975383107,40.724926376342765
CA5K_02928,-122.14906083502439,40.76995194678289
CA5K_02929,-122.15040359177513,40.814979432944945
CA5K_02930,-122.15174802722488,40.86000886702866
CA5K_02931,-122.15309414452311,40.905040281311045
CA5K_02932,-122.15444194682715,40.9500737081466
CA5K_02933,-122.15579143730228,40.995109179967706
CA5K_02934,-122.15714261912164,41.040146729285304
CA5K_02935,-122.15849549546641,41.08518638868921
CA5K_02936,-122.15985006952567,41.13022819084844
CA5K_02937,-122.1612063444966,41.17527216851195
CA5K_02938,-122.1625643235843,41.22031835450877
CA5K_02939,-122.16392401000203,41.26536678174895
CA5K_02940,-122.16528540697107,41.3104174832234
CA5K_02941,-122.16664851772083,41.35547049200491
CA5K_02942,-122.16801334548882,41.40052584124815
CA5K_02943,-122.16937989352076,41.44558356419059
CA5K_02944,-122.17074816507052,41.490643694152695
CA5K_02945,-122.1721181634002,41.53570626453845
CA5K_02946,-122.17348989178012,41.580771308835835
CA5K_02947,-122.17486335348883,41.62583886061749
CA5K_02948,-122.17623855181328,41.67090895354089
CA5K_02949,-122.17761549004861,41.715981621349094
CA5K_02950,-122.17899417149833,41.76105689787101
CA5K_02951,-122.18037459947442,41.80613481702215
CA5K_02952,-122.18175677729707,41.851215412805
CA5K_02953,-122.18314070829506,41.89629871930944
CA5K_02954,-122.18452639580552,41.941384770713306
CA5K_02955,-122.18604290960256,41.985631615432766
CA5K_02956,-121.94796172772371,36.51610889493525
CA5K_02957,-121.95210779195843,36.54510043615079
CA5K_02958,-121.9573196939577,36.584824271884955
CA5K_02959,-121.98390299021253,36.964310427704646
CA5K_02960,-121.98571357556523,36.99240579269718
CA5K_02961,-121.9868924404872,37.0373784087856
CA5K_02962,-121.98807270575634,37.08235049880035
CA5K_02963,-121.98925437386896,37.12732208988219
CA5K_02964,-121.99043744732725,37.17229320921902
CA5K_02965,-121.99162192863939,37.21726388404665
CA5K_02966,-121.99280782031953,37.26223414164881
CA5K_02967,-121.9939951248878,37.307204009357456
CA5K_02968,-121.99518384487031,37.352173514553115
CA5K_02969,-121.99637398279921,37.39714268466522
CA5K_02970,-121.99756554121277,37.44211154717223
CA5K_02971,-121.99875852265515,37.487080129602234
CA5K_02972,-121.99995292967678,37.532048459532874
CA5K_02973,-122.00114876483404,37.577016564592014
CA5K_02974,-122.00234603068954,37.62198447245785
CA5K_02975,-122.00354472981192,37.66695221085895
CA5K_02976,-122.00474486477603,37.71191980757523
CA5K_02977,-122.0059464381629,37.75688729043771
CA5K_02978,-122.00714945255969,37.80185468732887
CA5K_02979,-122.00835391055985,37.846822026183176
CA5K_02980,-122.00955981476295,37.89178933498731
CA5K_02981,-122.01076716777494,37.936756641780406
CA5K_02982,-122.01197597220792,37.981723974654415
CA5K_02983,-122.0131862306803,38.02669136175452
CA5K_02984,-122.01439794581684,38.07165883127911
CA5K_02985,-122.01561112024855,38.1166264114806
CA5K_02986,-122.01682575661282,38.16159413066541
CA5K_02987,-122.0180418575534,38.20656201719428
CA5K_02988,-122.0192594257204,38.25153009948273
CA5K_02989,-122.02047846377035,38.29649840600146
CA5K_02990,-122.02169897436615,38.341466965276304
CA5K_02991,-122.0229209601772,38.38643580588911
CA5K_02992,-122.0241444238793,38.431404956477444
CA5K_02993,-122.02536936815476,38.47637444573547
CA5K_02994,-122.02659579569233,38.521344302414086
CA5K_02995,-122.02782370918737,38.56631455532095
CA5K_02996,-122.02905311134167,38.61128523332146
CA5K_02997,-122.03028400486365,38.65625636533838
CA5K_02998,-122.03151639246825,38.70122798035287
CA5K_02999,-122.03275027687702,38.746200107404285
CA5K_03000,-122.03398566081817,38.79117277559064
CA5K_03001,-122.03522254702645,38.83614601406919
CA5K_03002,-122.03646093824334,38.881119852056685
CA5K_03003,-122.03770083721696,38.92609431882939
CA5K_03004,-122.03894224670215,38.97106944372394
CA5K_03005,-122.0401851694604,39.01604525613736
CA5K_03006,-122.04142960826003,39.06102178552743
CA5K_03007,-122.04267556587605,39.105999061413414
CA5K_03008,-122.04392304509025,39.1509771133758
CA5K_03009,-122.04517204869123,39.195955971057046
CA5K_03010,-122.04642257947441,39.24093566416215
CA5K_03011,-122.04767464024205,39.28591622245835
CA5K_03012,-122.04892823380324,39.33089767577614
CA5K_03013,-122.05018336297398,39.3758800540094
CA5K_03014,-122.05144003057718,39.42086338711566
CA5K_03015,-122.05269823944263,39.46584770511646
CA5K_03016,-122.05395799240712,39.51083303809808
CA5K_03017,-122.05521929231433,39.55581941621136
CA5K_03018,-122.05648214201503,39.60080686967264
CA5K_03019,-122.05774654436688,39.64579542876372
CA5K_03020,-122.05901250223462,39.690785123832455
CA5K_03021,-122.06028001849012,39.73577598529302
CA5K_03022,-122.06154909601217,39.78076804362646
CA5K_03023,-122.06281973768678,39.82576132938081
CA5K_03024,-122.06409194640703,39.870755873171774
CA5K_03025,-122.0653657250731,39.91575170568305
CA5K_03026,-122.0666410765924,39.960748857666374
CA5K_03027,-122.06791800387948,40.00574735994251
CA5K_03028,-122.06919650985611,40.05074724340124
CA5K_03029,-122.07047659745129,40.0957485390018
CA5K_03030,-122.07175826960122,40.14075127777341
CA5K_03031,-122.07304152924944,40.1857554908156
CA5K_03032,-122.07432637934676,40.230761209298635
CA5K_03033,-122.07561282285131,40.27576846446389
CA5K_03034,-122.07690086272854,40.320777287624416
CA5K_03035,-122.07819050195125,40.36578771016505
CA5K_03036,-122.07948174349967,40.4107997635432
CA5K_03037,-122.08077459036143,40.45581347928881
CA5K_03038,-122.08206904553155,40.500828889005355
CA5K_03039,-122.08336511201253,40.54584602436973
CA5K_03040,-122.08466279281437,40.590864917133004
CA5K_03041,-122.08596209095452,40.6358855991207
CA5K_03042,-122.08726300945803,40.68090810223328
