OBJECTID,SourceOID,ABCDMisc,ADSPermissionState,ContainmentDateTime,ControlDateTime,CreatedBySystem,IncidentSize,DiscoveryAcres,DispatchCenterID,EstimatedCostToDate,FinalAcres,FinalFireReportApprovedByTitle,FinalFireReportApprovedByUnit,FinalFireReportApprovedDate,FireBehaviorGeneral,FireBehaviorGeneral1,FireBehaviorGeneral2,FireBehaviorGeneral3,FireCause,FireCauseGeneral,FireCauseSpecific,FireCode,FireDepartmentID,FireDiscoveryDateTime,FireMgmtComplexity,FireOutDateTime,FireStrategyConfinePercent,FireStrategyFullSuppPercent,FireStrategyMonitorPercent,FireStrategyPointZonePercent,FSJobCode,FSOverrideCode,GACC,ICS209ReportDateTime,ICS209ReportForTimePeriodFrom,ICS209ReportForTimePeriodTo,ICS209ReportStatus,IncidentManagementOrganization,IncidentName,IncidentShortDescription,IncidentTypeCategory,IncidentTypeKind,InitialLatitude,InitialLongitude,InitialResponseAcres,InitialResponseDateTime,IrwinID,IsFireCauseInvestigated,IsFireCodeRequested,IsFSAssisted,IsMultiJurisdictional,IsQuarantined,IsReimbursable,IsTrespass,IsUnifiedCommand,IsValid,LocalIncidentIdentifier,PercentContained,PercentPerimeterToBeContained,POOCity,POOCounty,POODispatchCenterID,POOFips,POOJurisdictionalAgency,POOJurisdictionalUnit,POOJurisdictionalUnitParentUnit,POOLandownerCategory,POOLandownerKind,POOLegalDescPrincipalMeridian,POOLegalDescQtr,POOLegalDescQtrQtr,POOLegalDescRange,POOLegalDescSection,POOLegalDescTownship,POOPredictiveServiceAreaID,POOProtectingAgency,POOProtectingUnit,POOState,PredominantFuelGroup,PredominantFuelModel,PrimaryFuelModel,SecondaryFuelModel,TotalIncidentPersonnel,UniqueFireIdentifier,WFDSSDecisionStatus,EstimatedFinalCost,OrganizationalAssessment,StrategicDecisionPublishDate,CreatedOnDateTime_dt,ModifiedOnDateTime_dt,IsCpxChild,CpxName,CpxID,SourceGlobalID,GlobalID,IncidentComplexityLevel
322140,28042464,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 12:34:06 AM,,,,,,,,,OSCC,,,,,,LAC-236521,,WF,FI,33.99921,-118.09117,,,{E7691392-759A-4E9C-BA76-75ABA4E7DE14},,0,,,0,,,,1,236521,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-236521,No Decision,,,,7/16/2023 12:44:48 AM,7/16/2023 12:44:48 AM,0,,,{1BBC1231-8B4C-41F0-AA6B-17AEB57768C7},acc58934-4010-4831-93ad-dec72b505795,
322141,28042465,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 12:57:27 AM,,,,,,,,,OSCC,,,,,,PLAZA,,WF,FI,34.03065,-118.0546,,,{ABBEA15A-3BD4-49F0-87B1-F5DD241129CC},,0,,,0,,,,1,236539,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-236539,No Decision,,,,7/16/2023 1:00:48 AM,7/16/2023 1:02:48 AM,0,,,{67874589-0CA2-4288-A480-B51845622960},ff8ab5c7-acdc-4f68-ab39-0db96a7891b7,
322142,28042466,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/16/2023 12:43:12 AM,,,,,,,,,OSCC,,,,,,15TH AV / WEST DR,,WF,FI,33.939569,-116.510041,,,{13D245CD-AED1-4887-90F9-550161F7F007},,0,0.0,0.0,0,0.0,0.0,,1,103301,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103301,No Decision,,,,7/16/2023 1:01:20 AM,7/16/2023 1:01:20 AM,0,,,{1B2079EE-A777-446F-A7B5-D3F14A3AB991},2eccf7bb-3ed2-4511-a58b-6f5688565a1b,
322143,28042467,,DEFAULT,7/16/2023 1:23:32 AM,7/16/2023 1:23:33 AM,cfcad,0.05,0.01,CAFKCC,,0.05,,,,,,,,Undetermined,,,,,7/16/2023 12:49:12 AM,,,,,,,,,OSCC,,,,,,JENSEN,,WF,FI,36.707015,-119.762448,,,{EDB86EC6-2853-43B4-89A1-4F0E931D94A0},,0,0.0,0.0,0,0.0,0.0,,1,014238,,,,Fresno,CASICC,06019,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAFKU,US-CA,,,,,,2023-CAFKU-014238,No Decision,,,,7/16/2023 1:11:09 AM,7/16/2023 1:23:43 AM,0,,,{8BECC5EF-CE2C-4BE7-961C-182AE398B692},32b0a9fe-0f30-4694-982c-68861efca698,
322144,28042468,,DEFAULT,7/16/2023 1:15:42 AM,7/16/2023 1:27:34 AM,cfcad,0.25,0.01,CAMMCC,,0.25,,,,,,,,Undetermined,,,,,7/16/2023 1:02:23 AM,,,,,,,,,OSCC,,,,,,L ST / 6TH ST,,WF,FI,36.964162,-120.652981,,,{F5FDDE39-94F0-4FAB-BF33-3212D7A7F2F1},,0,0.0,0.0,0,0.0,0.0,,1,015586,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-015586,No Decision,,,,7/16/2023 1:15:46 AM,7/16/2023 1:27:53 AM,0,,,{45A5C240-6BB1-48AD-A3F7-5425AF09FFB5},c4bec02e-ad4f-44b2-88b5-abf3f120b4e0,
322146,28042470,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/16/2023 1:17:54 AM,,,,,,,,,OSCC,,,,,,PERRIS BL  MOVA,,WF,FI,33.906787,-117.2263,,,{06B1C582-0E27-40DE-888E-FE713057242C},,0,0.0,0.0,0,0.0,0.0,,1,103317,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103317,No Decision,,,,7/16/2023 1:44:40 AM,7/16/2023 1:44:40 AM,0,,,{46AC0367-DE5F-491E-A923-1A5233F48E87},df23fb4b-2e0e-4ef5-ab0b-747438109bdd,
322150,28042474,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 2:40:01 AM,,,,,,,,,OSCC,,,,,,LAC-236602,,WF,FI,34.68943,-118.13561,,,{C8490A49-8B0A-4FF1-A159-F0EC329D5155},,0,,,0,,,,1,236602,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-236602,No Decision,,,,7/16/2023 2:44:48 AM,7/16/2023 2:44:48 AM,0,,,{C57F0BFD-EF5D-453D-BF57-E7D7156CB05A},fc3bd092-f1e4-4daa-b0ba-c95db342ecc3,
322151,28042476,,DEFAULT,7/16/2023 3:01:45 AM,,cfcad,0.01,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/16/2023 2:31:52 AM,,,,,,,,,OSCC,,,,,,N ST / 6TH ST,,WF,FI,36.963117,-120.653824,,,{AF1B7131-DCA8-47DD-8276-65D4F4F921B4},,0,0.0,0.0,0,0.0,0.0,,1,015591,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-015591,No Decision,,,,7/16/2023 3:01:38 AM,7/16/2023 3:01:50 AM,0,,,{68A31C3E-9EA7-4B11-9199-2FB7B28CA4DB},77494cff-a59b-429b-81e9-03fc40ab8fbc,
322153,28042477,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/16/2023 2:42:24 AM,,,,,,,,,OSCC,,,,,,CLINTON ST  INDO,,WF,FI,33.710733,-116.242634,,,{EDDF6363-DBF8-48C7-BC77-67E8BFF1E7D4},,0,0.0,0.0,0,0.0,0.0,,1,103333,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC12,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103333,No Decision,,,,7/16/2023 3:22:24 AM,7/16/2023 3:22:24 AM,0,,,{727A2472-0241-4099-9510-4F91E7E74C32},1d940c16-a922-4738-b007-b19cb9fa7501,
322154,28042478,,DEFAULT,7/16/2023 4:30:00 AM,,cfcad,0.01,0.01,CARRCC,,0.01,,,,,,,,Undetermined,,,,,7/16/2023 3:32:15 AM,,,,,,,,,OSCC,,,,,,JUNIPER,,WF,FI,33.75276,-117.114764,,,{6AB2C839-8B7D-4DCA-8F86-181BA1AAEA0E},,0,,,0,,,,1,103351,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103351,No Decision,,,,7/16/2023 3:32:50 AM,7/16/2023 5:06:16 AM,0,,,{FF042781-C783-4B63-AB45-4F82557C4C04},ddafff94-b4dd-48fa-a99a-aeb2a3dfb7de,
322157,28042481,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/16/2023 3:58:13 AM,,,,,,,,,OSCC,,,,,,I 15  S/ CENTRAL AV AND HY 74 OFRP,,WF,FI,33.695151,-117.341518,,,{A1607575-B058-4EBF-B36E-3735FBD5112F},,0,0.0,0.0,0,0.0,0.0,,1,103355,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103355,No Decision,,,,7/16/2023 4:15:06 AM,7/16/2023 4:15:06 AM,0,,,{3F01B084-546B-47DB-9E27-D4EE2ECDE9CA},b83af511-b73a-499a-a40b-38a1416da3a9,
322159,28042483,,DEFAULT,7/16/2023 5:10:50 AM,7/22/2023 11:49:44 AM,cfcad,9.33,0.01,CAGVCC,,9.33,,,,,,,,Undetermined,,,,,7/16/2023 4:20:21 AM,,,,,,,,,ONCC,,,,,,TANWOODS,,WF,FI,38.736196,-121.411089,,,{6D04EE7F-EB5E-45EB-AFF3-BCE4ABCE1994},,0,0.0,0.0,0,0.0,0.0,,1,020208,,,,Placer,CAGVCC,06061,,,,Private,Private,,,,,,,NC05,CAL FIRE,CANEU,US-CA,,,,,,2023-CANEU-020208,No Decision,,,,7/16/2023 4:43:44 AM,7/22/2023 11:49:52 AM,0,,,{CF1AFCB4-3600-430C-99EF-3F9E4DB3ACA0},5115bd73-0f23-49c6-846e-cc4640f2e443,
322162,28042486,,DEFAULT,,,cfcad,,0.01,CARRCC,,,,,,,,,,Undetermined,,,,,7/16/2023 6:36:58 AM,,,,,,,,,OSCC,,,,,,I 10  W/ HIGHLAND SPRINGS AV OFRP,,WF,FI,33.926755,-116.940465,,,{1ADE5CE3-E239-4088-8E7B-2D4196857F86},,0,0.0,0.0,0,0.0,0.0,,1,103393,,,,Riverside,CARRCC,06065,,,,Private,Private,,,,,,,SC08,CAL FIRE,CARRU,US-CA,,,,,,2023-CARRU-103393,No Decision,,,,7/16/2023 6:45:04 AM,7/16/2023 6:45:04 AM,0,,,{C267EEFE-D3C1-43FB-A860-3E7ECBB67550},a569e06a-8e48-413f-b3cb-63957b18fd5b,
322165,28042488,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 7:10:25 AM,,,,,,,,,OSCC,,,,,,LAC-236732,,WF,FI,34.08204,-118.03883,,,{35FD9408-1309-45AE-A6D0-E337DFECE216},,0,,,0,,,,1,236732,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-236732,No Decision,,,,7/16/2023 7:12:49 AM,7/16/2023 7:28:48 AM,0,,,{6554D26A-0CDE-4482-B8CC-1BAA1E253C2D},d6847a3d-fa87-40eb-992f-15e9f6ba4d56,
322169,28042494,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 7:42:31 AM,,,,,,,,,OSCC,,,,,,LAC-236757,,WF,FI,34.70399,-118.17036,,,{E486D3A5-7EA9-423E-9905-78CADBF962C9},,0,,,0,,,,1,236757,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-236757,No Decision,,,,7/16/2023 7:46:48 AM,7/16/2023 7:46:48 AM,0,,,{2AD1AA60-37CC-4F13-99FE-C67EF72F66CF},be6fc188-2f82-4d8f-8a7a-8b22fe4a8fb9,
322174,28042498,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 8:14:42 AM,,,,,,,,,OSCC,,,,,,LAC-236774,,WF,FI,33.92505,-118.3265,,,{2BB8F4B4-F2C5-4A57-8506-A86ABE266DF5},,0,,,0,,,,1,236774,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-236774,No Decision,,,,7/16/2023 8:18:48 AM,7/16/2023 8:18:48 AM,0,,,{9C606D33-6E63-41C6-9DE6-4A53505D582A},8f75b51f-9663-4d4b-933f-dd949e678ff1,
322175,28042500,,DEFAULT,7/16/2023 8:01:00 AM,,cfcad,0.08,0.01,CATGCC,,,,,,,,,,Undetermined,,,,,7/16/2023 7:44:54 AM,,,,,,,,,ONCC,,,,,,KIRKWOOD,,WF,FI,39.906279,-122.178549,,,{D1161F96-1BED-41F1-88FA-94926B7DDA77},,0,0.0,0.0,0,0.0,0.0,,1,008121,,,,Tehama,CATGCC,06103,,,,Private,Private,,,,,,,NC05,CAL FIRE,CATGU,US-CA,,,,,,2023-CATGU-008121,No Decision,,,,7/16/2023 8:49:57 AM,7/16/2023 8:51:03 AM,0,,,{5CCDAA3C-1A7F-4AAE-AB3B-73E4E38CB30D},d3efc44e-a812-40a0-b586-52cd8559efdf,
322177,28042501,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 8:49:36 AM,,,,,,,,,OSCC,,,,,,JOHNSON,,WF,FI,34.69383,-118.38344,,,{D956B013-0A48-41CE-ADBC-D9B595B729D3},,0,,,0,,,,1,236801,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC09,C&L,CALAC,US-CA,,,,,,2023-CALAC-236801,No Decision,,,,7/16/2023 8:52:48 AM,7/16/2023 9:06:48 AM,0,,,{C10C2431-E53B-42E4-994E-BEA3E8AC9EBB},50e560d7-eeb1-44d6-a726-b4bf513fa0a3,
322195,28042519,,DEFAULT,,,cfcad,4.0,0.01,CASDIC,,,,,,,,,,Undetermined,,,,,7/16/2023 10:49:56 AM,,,,,,,,,OSCC,,,,,,CANYON 2,,WF,FI,33.299117,-117.084992,,,{ED17475A-B7B6-4A66-9324-FDBEE7427D55},,0,0.0,0.0,0,0.0,0.0,,1,016563,,,,San Diego,CASDIC,06073,,,,Private,Private,,,,,,,SC08,CAL FIRE,CASDU,US-CA,,,,,,2023-CASDU-016563,No Decision,,,,7/16/2023 10:54:29 AM,7/16/2023 5:14:59 PM,0,,,{8B882ECE-4BC2-4E98-9986-4BC3F16BD3E7},df1a5e97-88d9-4848-a50a-a9336ffdb0c0,
322196,28042521,EK18,DEFAULT,7/16/2023 2:17:00 PM,7/16/2023 2:17:00 PM,wildcade,0.1,0.1,CAGVCC,,,,,,,,,,Undetermined,,,,,7/16/2023 7:52:33 AM,,1689542220000.0,,,,,P5,0517,ONCC,,,,,,FIVE,,WF,FI,39.174768,-120.254008,,,{68B11D3E-D254-4F4B-B697-93CF4748F77E},,0,,,0,,,,1,001031,,,,Placer,CAGVCC,06061,USFS,CATNF,,USFS,Federal,,,,,,,NC07,USFS,CATNF,US-CA,,,,,,2023-CATNF-001031,No Decision,,,,7/16/2023 11:17:32 AM,7/16/2023 2:18:23 PM,0,,,{F6E316BB-F733-49EE-BBB7-8F2E6E433746},ff0e7a31-127e-4ccf-b8e7-130ec993ec91,
322198,28042522,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 11:15:30 AM,,,,,,,,,OSCC,,,,,,LAC-236949,,WF,FI,33.9345,-118.35401,,,{B55E4BF9-41CD-40D0-BF5F-08EB2563D48B},,0,,,0,,,,1,236949,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-236949,No Decision,,,,7/16/2023 11:18:48 AM,7/16/2023 11:18:48 AM,0,,,{78A73186-D403-42B8-BC69-D2F9B885A550},b9fdfcae-81ef-448b-b4a9-bb1e2a39855f,
322201,28042525,,DEFAULT,7/16/2023 11:49:16 AM,,cfcad,1.5,0.01,CAMMCC,,,,,,,,,,Undetermined,,,,,7/16/2023 11:18:50 AM,,,,,,,,,OSCC,,,,,,MERCED AV  DELHI,,WF,FI,37.411596,-120.795652,,,{48434176-2CDD-4771-B04E-2CBA6E97DEC4},,0,0.0,0.0,0,0.0,0.0,,1,015612,,,,Merced,CAMMCC,06047,,,,Private,Private,,,,,,,SC05,CAL FIRE,CAMMU,US-CA,,,,,,2023-CAMMU-015612,No Decision,,,,7/16/2023 11:27:13 AM,7/16/2023 1:37:04 PM,0,,,{A73F397B-0A52-4100-8BE0-2FA1038D10BD},ec6eba9d-b9f7-419e-a879-e73508cb4921,
322203,28042527,,DEFAULT,7/16/2023 12:56:00 PM,7/16/2023 12:56:00 PM,cfcad,0.01,0.01,CACZCC,,0.01,,,,,,,,Undetermined,,,,,7/16/2023 11:33:17 AM,,,,,,,,,ONCC,,,,,,OCEAN,,WF,FI,37.004356,-122.038772,,,{D18C7338-E375-40EF-8F57-100C12AE0DB7},,0,,,0,,,,1,007041,,,,Santa Cruz,CACZCC,06087,,,,Private,Private,,,,,,,NC03A,CAL FIRE,CACZU,US-CA,,,,,,2023-CACZU-007041,No Decision,,,,7/16/2023 11:33:54 AM,8/25/2023 3:59:36 PM,0,,,{6EA5CFAF-8F2C-48F5-88C7-200722C65018},a985814b-3f83-424e-b0cc-f12190ffb311,
322225,28042549,,DEFAULT,7/16/2023 1:20:00 PM,7/18/2023 9:23:00 AM,cfcad,0.01,0.01,CAYICC,,0.01,,,,,,,,Undetermined,,,QDQ4,,7/16/2023 12:37:37 PM,,,,,,,PN,1522,ONCC,,,,,,SHEEP,,WF,FI,41.851052,-121.918345,,,{23F4CE37-40F6-4592-BC62-0F5DF00102BA},,0,1.0,0.0,0,1.0,1.0,,1,005960,,,,Siskiyou,CAYICC,06093,,,,Private,Private,,,,,,,NC06,CAL FIRE,CASKU,US-CA,,,,,,2023-CASKU-005960,No Decision,,,,7/16/2023 12:46:39 PM,7/19/2023 9:23:31 AM,0,,,{55AD13F9-51A8-4DB0-AFF1-BF6409900852},da54aa27-3b76-4aff-b321-66a0199f7ff9,
322227,28042551,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 12:53:20 PM,,,,,,,,,OSCC,,,,,,LAC-237043,,WF,FI,34.09083,-118.3615,,,{3F019E56-1193-4975-8CC6-ABD63EB98ED1},,0,,,0,,,,1,237043,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-237043,No Decision,,,,7/16/2023 12:56:48 PM,7/16/2023 12:56:48 PM,0,,,{EE0FEFB9-0534-408D-8052-DAF5BB61F6DF},c04bec92-65c5-4138-afa7-aaede67b0507,
322233,28042560,,DEFAULT,,,firecode,,,CANCIC,,,,,,,,,,,,,QDQ7,,7/15/2023 7:20:00 PM,,,,,,,,,ONCC,,,,,,CAL PAC,,WF,FI,,,,,{FE4EFFA2-39E9-435F-B356-1C3884CE8CE8},,0,1.0,0.0,0,0.0,0.0,,1,000732,,,,Humboldt,CANCIC,06023,USFS,CASRF,,USFS,Federal,,,,,,,NC04,BIA,CAHIA,US-CA,,,,,,2023-CAHIA-000732,No Decision,,,,7/16/2023 1:26:49 PM,7/16/2023 1:26:49 PM,0,,,{608B6097-BBFB-496D-BEE1-8C084E976E9A},6024e523-00ac-4d00-b8ef-d8c62f707b07,
322237,28042557,,DEFAULT,,,firecode,,,CAHIAC,,,,,,,,,,,,,QDQ6,,7/15/2023 9:26:00 AM,,,,,,,,,ONCC,,,,,,MASTEN,,WF,FI,,,,,{12A4E7A0-C2AE-4971-9CC4-94D5EA3D252F},,0,1.0,0.0,0,0.0,0.0,,1,000724,,,,Humboldt,CAHIAC,06023,BIA,CANCA,,BIA,Federal,,,,,,,NC04,BIA,CAHIA,US-CA,,,,,,2023-CAHIA-000724,No Decision,,,,7/16/2023 1:23:53 PM,7/16/2023 1:23:53 PM,0,,,{8E991936-9086-4C5B-9BFF-EE7198C7A61F},16b60481-c636-47bf-9936-7e7d6a924a31,
322240,28042565,,DEFAULT,7/16/2023 1:38:33 PM,7/16/2023 2:14:25 PM,cfcad,0.03,0.01,CAGVCC,,0.03,,,,,,,,Undetermined,,,,,7/16/2023 1:30:39 PM,,,,,,,,,ONCC,,,,,,COMBIE,,WF,FI,39.042582,-121.094663,,,{B4DF6B39-4429-44F9-9DFD-F545B062521D},,0,,,0,,,,1,020250,,,,Nevada,CAGVCC,06057,,,,Private,Private,,,,,,,NC05,CAL FIRE,CANEU,US-CA,,,,,,2023-CANEU-020250,No Decision,,,,7/16/2023 1:31:17 PM,7/16/2023 2:14:42 PM,0,,,{09E204F8-4101-4C9C-8205-620A8B106843},cf04c723-a0e7-445b-a3bd-b435782a863c,
322242,28042568,,DEFAULT,,,cfcad,,0.01,CACZCC,,,,,,,,,,Undetermined,,,,,7/16/2023 1:26:59 PM,,,,,,,,,ONCC,,,,,,LEWIS FOSTER DR  HALF_MOON_BAY,,WF,FI,37.469601,-122.4322,,,{E34B34EC-6E7A-4470-BA07-D10DBA79C436},,0,0.0,0.0,0,0.0,0.0,,1,007049,,,,San Mateo,CACZCC,06081,,,,Private,Private,,,,,,,NC03A,CAL FIRE,CACZU,US-CA,,,,,,2023-CACZU-007049,No Decision,,,,7/16/2023 1:34:52 PM,7/16/2023 1:34:52 PM,0,,,{CAFB7DD7-EA67-4842-8E73-4D4B07F9C15D},eb765e7d-a519-44ef-ade1-533dd1c89ad6,
322243,28042566,,DEFAULT,7/16/2023 1:52:19 PM,7/16/2023 3:53:42 PM,cfcad,0.01,0.01,CASLCC,,0.01,,,,,,,,Undetermined,,,QDQ9,,7/16/2023 1:28:16 PM,,,,,,,,,OSCC,,,,,,JARDINE,,WF,FI,35.677411,-120.605534,,,{CCCD22F6-4C46-4754-8764-6413EF6CA0C4},,0,1.0,1.0,0,1.0,1.0,,1,010924,,,,San Luis Obispo,CASLCC,06079,,,,Private,Private,,,,,,,SC06,CAL FIRE,CASLU,US-CA,,,,,,2023-CASLU-010924,No Decision,,,,7/16/2023 1:32:10 PM,7/16/2023 4:08:20 PM,0,,,{FF696087-C9FC-4957-8488-BD3E238E0214},f852b2ba-7822-4f50-a1c3-80acc903a33a,
322248,28042572,,DEFAULT,7/16/2023 11:19:00 AM,7/16/2023 12:00:00 PM,cfcad,0.01,0.01,CALNCC,,0.01,,,,,,,,Undetermined,,,,,7/16/2023 10:47:14 AM,,,,,,,,,ONCC,,,,,,HARTLEY ST  LAKEPORT,,WF,FI,39.054995,-122.919259,,,{D0DD1DD2-5AA6-45BE-AB6D-8B91E5FC53D4},,0,0.0,0.0,0,0.0,0.0,,1,013349,,,,Lake,CALNCC,06033,,,,Private,Private,,,,,,,NC02,CAL FIRE,CALNU,US-CA,,,,,,2023-CALNU-013349,No Decision,,,,7/16/2023 1:50:44 PM,7/17/2023 7:30:39 AM,0,,,{08FF54CB-A915-4DBF-A693-EF427F95A3AD},9b67c40c-7dd3-4618-be89-2ec644f52995,
322251,28042573,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 1:49:16 PM,,,,,,,,,OSCC,,,,,,LAC-237105,,WF,FI,34.66377,-118.21021,,,{17645451-DBF8-46C5-AFB3-F8BB5E50B1FB},,0,,,0,,,,1,237105,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC15,C&L,CALAC,US-CA,,,,,,2023-CALAC-237105,No Decision,,,,7/16/2023 1:52:48 PM,7/16/2023 1:52:48 PM,0,,,{BD429899-E66F-4B62-A554-C1AFABFECDDC},d88ddf4a-694a-45bd-ad6a-4c0caffd26ca,
322255,28042580,,DEFAULT,,,lacocad,,0.01,CALACC,,,,,,,,,,Undetermined,,,,,7/16/2023 2:21:02 PM,,,,,,,,,OSCC,,,,,,LAC-237142,,WF,FI,34.07256,-118.0995,,,{34C55B40-DF91-4858-9CCB-524A4119BB71},,0,,,0,,,,1,237142,,,,Los Angeles,CALACC,06037,,,,Private,Private,,,,,,,SC08,C&L,CALAC,US-CA,,,,,,2023-CALAC-237142,No Decision,,,,7/16/2023 2:24:48 PM,7/16/2023 2:24:48 PM,0,,,{09E2B9C6-81EC-4735-A332-DA41E39D1F9A},ef903ede-b67c-49fb-a929-b81e6dadaa9b,
322257,28042581,,DEFAULT,,,cfcad,0.01,0.01,CATUCC,,0.01,,,,,,,,Undetermined,,,QDR9,,7/16/2023 2:24:38 PM,,,,,,,PN,1522,OSCC,,,,,,LUCKY,,WF,FI,35.826586,-118.633104,,,{3B26B696-546A-4658-9CD1-D78B9C059FB6},,0,1.0,0.0,0,1.0,0.0,,1,000443,,,,Tulare,CATUCC,06107,,,,Private,Private,,,,,,,SC03,CAL FIRE,CATUU,US-CA,,,,,,2023-CATUU-000443,No Decision,,,,7/16/2023 2:25:13 PM,7/16/2023 2:48:06 PM,0,,,{9716D272-A2B9-47FE-B6D0-7AD5A9C09F15},44272e8b-c4b2-4392-b7a7-33a352012d96,
322258,28042583,,DEFAULT,7/16/2023 2:28:00 PM,7/16/2023 2:28:00 PM,wildcade,0.1,0.1,CAGVCC,,,,,,,,,,Undetermined,,,QDR8,,7/16/2023 1:00:09 PM,,1689542880000.0,,,,,P5,0517,ONCC,,,,,,COVE,,WF,FI,39.48629,-120.111422,,,{5C70A0FA-42D1-40AF-9B12-69DBE01A2C19},,0,,,0,,1.0,,1,001036,,,,Sierra,CAGVCC,06091,USFS,CATNF,,USFS,Federal,,,,,,,NC08,USFS,CATNF,US-CA,,,,,,2023-CATNF-001036,No Decision,,,,7/16/2023 2:30:12 PM,7/17/2023 7:43:11 AM,0,,,{EC3D39A9-E267-4C1D-8F81-0C77D178C884},548ccf18-889e-4e0e-8cca-61748c09004c,
322259,28042584,,DEFAULT,7/16/2023 2:30:00 PM,7/18/2023 12:32:00 PM,cfcad,0.01,0.01,CABTCC,,0.01,,,,,,,,Undetermined,,,,,7/16/2023 1:44:32 PM,,,,,,,,,ONCC,,,,,,SIMPCO,,WF,FI,39.482983,-121.558617,,,{65C883F1-D8E3-41B0-AB96-3E985710F910},,0,0.0,0.0,0,0.0,0.0,,1,013379,,,,Butte,CATGCC,06007,,,,Private,Private,,,,,,,NC05,CAL FIRE,CABTU,US-CA,,,,,,2023-CABTU-013379,No Decision,,,,7/16/2023 2:30:46 PM,7/18/2023 12:32:18 PM,0,,,{AB0C5F60-615A-47EC-921A-D9D9780B4E04},26198e07-e0de-4de1-961a-e2f36d873f67,
